ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err,state
ODF,Odfjell ser. A,Industrials,20.6,20.8,21.0,4,LP,1236.42,-0.041900000000000014,0.0098,-0.0374,-0.2226,-0.16940000000000002,5892,Industrials,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,,Marine Shipping,21.5,21.5,22.400724,0.008511628,0.0,,21.5,,13025.0,,21.5,21.061764,0.183,21.5,,13025.0,,,,,1525824000.0,0.46225299999999997,,,20.6,2.0,NOK,,2027.0,,,,1606622848.0,,,12261.0,1.7965164,20.6,21.0,,24000.0,2027.0,32.0,-103.0,,,17.1,20.8,False,,49000.0,21.5,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODF.OL,finmb_876111,no_market,,3.319,,-0.028560000000000002,19.783,-0.12244898,,-0.2,,60020300.0,,,6.516,,,,1577750400.0,0.07780000599999999,-25544000.0,-0.325,,,3.161449,0.58329,1640908800.0,1585612800.0,,,28257135.0,2968094976.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,2383.0,PO Box 6101 Postterminalen,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,,
ODFB,Odfjell ser. B,Industrials,20.6,20.4,20.8,0,LP,386.38,,,-0.0096,-0.2137,-0.1417,5892,Industrials,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,,Marine Shipping,20.6,21.2,22.063044,0.008883495,0.0,,21.2,,1380.0,,20.6,20.544117,0.183,21.2,,1380.0,,,,,1525824000.0,0.46225299999999997,,,20.6,2.0,NOK,,234.0,,,,1676815360.0,,,3888.0,1.8750052,20.6,20.8,,48200.0,234.0,32.0,,,,17.6,20.4,False,,11100.0,21.2,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODFB.OL,finmb_876111,no_market,,3.24,,-0.028560000000000002,19.31,,,,,18756200.0,,,6.516,,,,1577750400.0,0.16443,-25544000.0,-0.325,,,3.161449,0.37213,1640908800.0,1585612800.0,,,28257135.0,2897196032.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,2383.0,PO Box 6101 Postterminalen,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,,
OKEA,OKEA,Energy,8.56,8.56,8.6,25,,877.42,-0.0273,-0.0273,-0.1083,-0.5109,-0.6019,7042,Energy,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,47 73 52 52 22,Norway,[],http://okea.no,1.0,Ferjemannsveien 10,,Oil & Gas E&P,8.8,9.08,10.468406,,0.0,,9.08,,31538.0,,8.8,9.316765,,9.08,,31538.0,,,,,,,,,8.56,2.0,NOK,,13945.0,,,,881525824.0,,,74250.0,0.3275612,8.56,8.7,,,13945.0,21.6,,,,5.7,8.56,False,,,9.08,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.04,,-0.31458,1.879,-0.56032974,,,,102503000.0,,,8.781,,,,1577750400.0,0.01676,-846585984.0,-8.663,,,0.97938734,0.8319,1640908800.0,1585612800.0,,,24737990.0,2797695232.0,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,207.0,,,,,c252c57e-328d-3858-89e6-237abaed1554,,
OET,Okeanis Eco Tankers,Energy,59.8,59.6,60.0,27,,1951.03,0.0101,0.017,0.1074,-0.3963,0.0253,185 47,Industrials,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1.0,Ethnarchou Makariou av,30 210 48 18 210,Marine Shipping,59.2,60.0,66.18406,0.008445946,0.0,,60.2,,19220.0,,59.2,56.852940000000004,0.5,60.0,,19220.0,,,,5.06,1589846400.0,0.134883,,,59.4,2.0,NOK,,7190.0,,,,1936078848.0,,,63000.0,19.530552,59.4,60.0,,0.0,7190.0,118.0,,,,51.0,59.6,False,0.0846,0.0,60.2,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000.0,EQUITY,OET.OL,finmb_564610479,no_market,,27.109,,-0.0864,61.983000000000004,-0.045161307000000005,,,,32375900.0,,,11.710999999999999,,,,1577750400.0,0.24734,-8564631.0,-0.262,,0.16254902,5.10631,0.5977600000000001,1640908800.0,1585612800.0,,,8221540.0,2687315456.0,,,,,,83.53399999999999,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,,& 2 D. Falireos St N. Faliro,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,,
OLT,Olav Thon Eiendomsselskap,Real estate,154.5,154.5,155.0,23,,16009.78,-0.0032,0.016399999999999998,0.08800000000000001,-0.0793,0.0774,0105,Real Estate,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,47 23 08 00 00,Norway,[],http://www.olt.no,1.0,Stenersgata 2,,Real Estate—Development,155.0,154.0,142.2297,0.028387098,,,155.0,,5884.0,,155.0,145.66176000000002,4.4,154.0,,5884.0,,,,,1590105600.0,1.0104520000000001,,,154.0,2.0,NOK,,1849.0,,,,16009753600.0,,,11530.0,4.157297600000001,154.0,155.0,,35400.0,1849.0,189.6,11.469933000000001,,1.67,85.9,154.5,False,,7900.0,155.0,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OLT.OL,finmb_4469432,no_market,,10.417,,-0.13918,16.611,0.07938719,,13.47,,103623000.0,,,243.98,,,,1577750400.0,0.12808,-536000000.0,-5.51,,,0.6332485999999999,0.78239995,1640908800.0,1585612800.0,,,26845655.0,40116592640.0,,1402444800.0,10:1,,,,,,,,,,,https://logo.clearbit.com/olt.no,,Sentrum PO Box 489,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,,
ORK,Orkla,Consumer staples,88.68,88.66,88.74,770,,88707.12,-0.0054,-0.0181,0.05690000000000001,0.0251,0.1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTELLO,Otello Corporation,Communication services,14.9,14.65,14.8,401,,2049.61,0.1161,0.2114,0.2314,-0.0687,-0.0412,0401,Communication Services,"Otello Corporation ASA develops, produces, and sells software and associated services in the areas of mobile advertising, apps, and games. The company operates through AdColony (Mobile Advertising) and Bemobi (Apps & Games) segments. The AdColony (Mobile Advertising) segment provides end-to-end mobile advertising platforms for brands, agencies, publishers, and application developers to deliver advertising to consumers on mobile devices. It delivers interactive and engaging advertising experiences across various mobile formats. The Bemobi (Apps & Games) segment offers Apps Club, a subscription-based discovery service for mobile apps in Latin America and internationally. The Apps Club offers a subscription service for Android apps. Its proprietary app-wrapping technology allows smartphone users access to use mobile apps on fee. The company also licenses Rocket Optimizer technology. It primarily operates in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. Otello Corporation ASA was founded in 1995 and is based in Oslo, Norway.",Oslo,47 91 90 91 45,Norway,[],http://www.otellocorp.com,1.0,Gjerdrums vei 19,,Advertising Agencies,13.35,13.5,13.292681,,0.0,,15.1,,266209.0,,13.35,12.292647,,13.5,,266209.0,,,,,1481846400.0,0.58943,,,13.5,2.0,NOK,,512325.0,,,,2035947264.0,,,164003.0,8.309989,13.5,14.8,,0.0,512325.0,18.1,-296.0,,,8.02,14.7,False,,0.0,15.1,OSL,OTELLO CORP ASA,Otello Corporation ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTELLO.OL,finmb_532001,no_market,,7.497000000000001,,-0.022449998,-765.325,,,-0.05,,137564000.0,,,2.215,,,,1577750400.0,0.29569,-5500000.0,-0.040999999999999995,,,6.681716000000001,0.13856,1640908800.0,1585612800.0,,,74244697.0,1836780160.0,,,,,,,,,,,,,,https://logo.clearbit.com/otellocorp.com,624.0,PO Box 4214 Nydalen,,,,8bf320db-cd5f-39ca-84c1-4cb951f5a19a,,
PEN,Panoro Energy,Energy,10.44,10.44,10.52,112,,716.54,0.0077,0.0535,-0.0922,-0.5440999999999999,-0.29460000000000003,0201,Energy,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,44 203 405 10 60,Norway,[],http://www.panoroenergy.com,1.0,RuselOekkveien 14,,Oil & Gas E&P,10.36,10.5,10.9238405,,0.0,,10.56,,300241.0,,10.36,10.867059,,10.5,,300241.0,,,,,,2.412891,,,10.38,2.0,NOK,38.955223,177729.0,,,,718270976.0,,,552658.0,22.770447,10.38,10.52,,229700.0,177729.0,26.0,-208.79998999999998,,,4.9,10.44,False,,100000.0,10.56,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEN.OL,finmb_106684027,no_market,,22.872,,0.56109,20.092,-0.29523814,,-0.05,,68799904.0,,,1.147,,,,1577750400.0,0.23356001,14803000.0,0.268,,,9.102005,0.15358,1640908800.0,1585612800.0,,,48724059.0,721488512.0,,1464566400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,23.0,PO box 1444 Solli,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,,
PARB,Pareto Bank,Financials,38.4,38.3,38.5,42,,2682.31,0.0079,0.0105,0.16010000000000002,-0.0052,0.0696,0250,Financial Services,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,47 24 02 81 20,Norway,[],http://www.paretobank.no,1.0,Dronning Mauds gate 3,47 24 02 81 10,Banks—Regional,38.1,38.0,34.667393,0.07349081,0.0,,38.4,,20784.0,,38.1,35.461765,2.8,38.0,,20784.0,,,,,1585267200.0,1.060394,,,38.0,2.0,NOK,6.74039,10657.0,,,,2682305280.0,,,59393.0,3.9502769,38.0,38.4,,16800.0,10657.0,47.5,6.713287400000001,,,19.8,38.3,False,,100000.0,38.4,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PARB.OL,finmb_62731707,no_market,,9.631,,0.60414004,,0.06424582,,5.72,,69851696.0,,,49.398,,,,1577750400.0,0.093310006,410220000.0,5.697,,,0.7773595,0.57567,1640908800.0,1593475200.0,,,44729555.0,6539847168.0,,,,,,0.47600000000000003,,,,,,,,https://logo.clearbit.com/paretobank.no,50.0,,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,,
PCIB,PCI Biotech Holding,Health care,48.1,48.1,48.35,143,,1792.49,-0.0133,-0.0253,-0.32159999999999994,-0.3729,0.9279,0379,Healthcare,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,47 67 11 54 00,Norway,[],http://www.pcibiotech.com,1.0,UllernchaussEen 64,,Biotechnology,48.75,48.75,55.521378000000006,,0.0,,49.1,,114455.0,,48.75,61.070586999999996,,48.75,,114455.0,,,,,,0.190476,,,48.0,2.0,NOK,,35491.0,,,,1792489728.0,,,324727.0,201.72066,48.0,48.35,,12500.0,35491.0,87.4,-16.4726,,,21.5,48.15,False,,20000.0,49.1,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PCIB.OL,finmb_45308758,no_market,,175.521,,0.0,-18.058,0.9897959000000001,,-2.92,,37265900.0,,,6.989,,,,1577750400.0,0.08788,-61495000.0,-1.651,,,6.8822436,0.34884,1640908800.0,1585612800.0,,,26576915.0,1559680128.0,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,8.0,,,,,440102ca-a7ac-3205-912a-ff496b68011e,,
PSE,Petrolia,Energy,9.45,9.35,9.45,167,,558.81,-0.0644,0.14550000000000002,0.3034,2.15,2.15,3036,Energy,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,357 2 5725777,Cyprus,[],http://www.petrolia.no,1.0,Office 401,357 2 5356500,Oil & Gas Equipment & Services,10.1,10.1,3.5747101000000003,,0.0,,10.1,,617230.0,,10.1,6.822647,,10.1,,617230.0,,,,,,0.73461,,,9.25,2.0,NOK,,164326.0,,,,558814400.0,,,166391.0,8.448963000000001,9.25,9.45,,0.0,164326.0,12.6,,,,1.51,9.35,False,,0.0,10.1,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PSE.OL,finmb_884403,no_market,,9.152000000000001,,-0.0130900005,46.628,2.3666668,,,,59133800.0,,,0.665,,,,1577750400.0,0.0,-866000.0,-0.015,,,14.210525500000001,0.9263,1640908800.0,1577750400.0,,,3429168.0,605330240.0,,1351036800.0,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,297.0,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,,
PNOR,PetroNor E&P Limited,Energy,0.96,0.93,0.96,17,,931.83,0.0105,-0.001,-0.0274,-0.05980000000000001,-0.1468,W1S 4FF,Energy,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,44 20 3655 7810,United Kingdom,[],http://www.petronorep.com,1.0,48 Dover Street,,Oil & Gas E&P,0.9490000000000001,0.9309999999999999,0.8407935,,0.0,,0.96,,170026.0,,0.9490000000000001,0.97141176,,0.9309999999999999,,170026.0,,,,,,,,,0.93,4.0,NOK,,91290.0,,,,931826752.0,,,290371.0,8.609213,0.93,0.958,,,91290.0,1.314,,,,0.45,0.932,False,,,0.96,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PNOR.OL,finmb_606891472,no_market,,8.589,,-0.123909995,31.738000000000003,-0.15267855,,,,971665024.0,,,0.005,,,,1577750400.0,0.0077600004000000005,-13412000.0,-0.011000000000000001,,,191.8,0.008790000000000001,1640908800.0,1585612800.0,,,121982860.0,929586368.0,,,,,,-0.24100000000000002,,,,,,,,https://logo.clearbit.com/petronorep.com,15.0,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023,,
PEXIP,Pexip Holding,Information technology,87.15,86.96,87.09,291,,8801.83,0.0017,0.0205,-0.0042,,,0283,Technology,"Pexip Holding ASA, a technology company that delivers a video-first meeting platform. Its platform simplifies video communication across borders, businesses, and platforms, enabling everyone to be seen, heard, and included. The company offers self-hosted and as-a-service deployment options for enterprise video conferencing built on the Pexip Infinity technology; and provides interoperability, including Microsoft Teams, Skype for Business, Google Hangouts Gateway interop, video system device registration, and a world-class meeting and calling service. The company has operations in the Asia Pacific, Europe, the Middle East, Africa, and the Americas. Pexip Holding ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.pexip.com,1.0,Lilleakerveien 2a,,Software—Application,87.0,87.88,88.182884,,0.0,,87.88,,117034.0,,87.0,85.501175,,87.88,,117034.0,,,,,,,,,86.64,2.0,NOK,159.5396,57278.0,,,,8749283328.0,,,581093.0,20.340501999999997,86.64,87.08,,,57278.0,110.0,,,,78.8,86.96,False,,,87.88,OSL,PEXIP HOLDING ASA,Pexip Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEXIP.OL,finmb_595955356,no_market,,16.172,,0.10345,114.488,inf,,,,100996000.0,,,10.802,,,,1577750400.0,,44497000.0,0.5429999999999999,,,8.019811,,1640908800.0,1585612800.0,,,40089179.0,6956426240.0,,,,,,5.915,,,,,,,,https://logo.clearbit.com/pexip.com,182.0,,,,,4fd14c49-3507-3a69-9fc2-7007e571b044,,
PGS,PGS,Energy,4.01,4.01,4.02,1091,,1553.85,0.0116,0.2629,0.16879999999999998,-0.7665000000000001,-0.672,0283,Energy,"PGS ASA operates as a marine geophysical company. The company offers a range of seismic and reservoir services, including acquisition, imaging, interpretation, and field evaluation to oil and gas companies. It operates in Africa, Brazil, Canada, Guyana, the United Kingdom, Norway, Angola, the Asia Pacific, Europe, the Americas, the Middle East, and internationally. The company was formerly known as Petroleum Geo-Services ASA and changed its name to PGS ASA in May 2019. PGS ASA was founded in 1991 and is headquartered in Oslo, Norway.",Oslo,47 67 52 64 00,Norway,[],http://www.pgs.com,1.0,Lilleakerveien 4C,47 67 52 64 64,Oil & Gas Equipment & Services,3.97,4.0,6.565921,,0.0,,4.17,,7757173.0,,3.97,3.5725142999999995,,4.0,,7757173.0,,,,,1431648000.0,3.155052,,,3.9419999999999997,4.0,NOK,,3582045.0,,,,1556959360.0,,,6239226.0,1.8799316000000001,3.9419999999999997,4.021,,294800.0,3582045.0,21.5,57.442856000000006,,,2.745,4.006,False,,84700.0,4.17,OSL,PGS ASA,PGS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PGS.OL,finmb_345867,no_market,,3.156,,-0.22507,3.69,-0.6684760000000001,,0.07,,387207008.0,,,1.2229999999999999,,,,1577750400.0,0.86055,-186400000.0,-0.518,,,3.2878165,0.0,1640908800.0,1593475200.0,,,323947534.0,2613504768.0,,1166400000.0,3:1,,,,,,,,,,,https://logo.clearbit.com/pgs.com,1256.0,,,,,a02eb56b-6ecd-3d48-ba6c-c500a4eb626a,,
PHLY,Philly Shipyard,Industrials,73.0,71.4,72.8,1,,883.88,0.022400000000000003,-0.0054,-0.0188,0.7095999999999999,0.7805,0250,Industrials,"Philly Shipyard ASA, together with its subsidiaries, operates commercial shipyard constructing vessels for operation in the United States Jones Act market. It owns a shipbuilding facility that provides ocean-going merchant vessels, including containerships, product tankers, and aframax tankers. The company was formerly known as Aker Philadelphia Shipyard ASA and changed its name to Philly Shipyard ASA in November 2015. The company was founded in 1997 and is headquartered in Oslo, Norway. Philly Shipyard ASA is a subsidiary of Aker Capital AS.",Oslo,47 23 11 91 00,Norway,[],http://www.phillyshipyard.com,1.0,Vika Atrium,47 23 11 91 01,Aerospace & Defense,71.4,73.0,61.545654000000006,0.0035014005999999998,0.0,,73.0,,4904.0,,71.4,73.2,0.25,73.0,,4904.0,,,,,1487808000.0,0.721835,,,73.0,2.0,NOK,,10.0,,,,883876672.0,,,11119.0,52.589794,73.0,72.8,,10800.0,10.0,113.5,,,,31.0,71.4,False,,15000.0,73.0,OSL,PHILLY SHIPYARD,Philly Shipyard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHLY.OL,finmb_39587073,no_market,,48.788999999999994,,-0.56,-35.395,0.8260871,,,,12107900.0,,,8.152000000000001,,,,1577750400.0,0.2543,-9412000.0,-0.778,,,8.954857,0.59282,1640908800.0,1585612800.0,,,4017159.0,820004160.0,,,,,,,,,,,,,,https://logo.clearbit.com/phillyshipyard.com,300.0,Munkedamsveien 45,,,,578256d6-6e37-3d39-b0d8-fd12b4a314fd,,
