ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NEXT,NEXT Biometrics Group,Information technology,2.42,2.4,2.42,114,,183.79,0.0298,0.0298,0.1921,-0.2894,-0.403,0164,Technology,"NEXT Biometrics Group ASA, through its subsidiaries, engages in the research, development, manufacture, and commercialization of fingerprint technology and products in Asia. The company offers fingerprint sensor modules and readers, and flexible biometric subassemblies, as well as software and hardware development kits for USB and SPI modules. Its products are used in smart card, government ID, access control, and notebook applications. The company sells its sensors to distributors of electronic components. NEXT Biometrics Group ASA is headquartered in Oslo, Norway.",Oslo,47 22 70 00 95,Norway,[],http://www.nextbiometrics.com,1.0,Universitetsgata 10,Scientific & Technical Instruments,,2.35,2.36,2.5959703999999997,,0.0,,2.425,,451768.0,,2.35,2.2024117000000003,,2.36,,451768.0,,,,,,2.897793,,,2.3,4.0,NOK,506600.0,,,,183785680.0,,,762519.0,2.3738172000000004,2.3,2.42,,110000.0,506600.0,6.35,-0.39672133,,,1.07,2.4,False,,12400.0,2.425,OSL,NEXT BIOMETRICS GR,NEXT Biometrics Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NEXT.OL,finmb_61572672,no_market,,0.643,,-2.0371099999999998,-0.337,-0.47777778,,-6.1,,75944496.0,,,2.4019999999999997,,,,1577750400.0,0.03532,-157716992.0,-3.529,,,1.0074939,0.38145,1640908800.0,1585612800.0,,,32628954.0,49790852.0,,,,,,,,,,,,,,https://logo.clearbit.com/nextbiometrics.com,,,65.0,,,,1140d622-f964-3ad8-bc48-278a028581e8,
NISB-ME,Nidaros Sparebank,Equity certificates,106.0,101.0,107.0,4,LP,118.62,-0.0093,,-0.0536,-0.0106,0.0553,7540,Financial Services,"Nidaros Sparebank, a savings bank, provides loans, savings, insurance, pension products, and payment services for private and corporate customers in Norway. The company offers payment and card services, and mobile and online banking services; and car loans, mortgages, and loans to other vehicles; and savings and pensions, as well as investor services. It also provides bank guarantees, construction loans, overdrafts, leasing, and corporate loans; and children, auto, death fall, health, building, home, property, income, critical illness, disability, UNG, liability, agriculture, commercial vehicle, craft, lice, breeding and crew, staff, travel, and injuries insurance. The company was founded in 1858 and is based in KlÃ¦bu, Norway.",Klabu,47 72 83 00 00,Norway,[],http://nidaros-sparebank.no,1.0,Nordalsvegen 2,Banks—Regional,,107.0,106.0,118.427536,0.05149533,0.2824,,107.0,,22.0,,107.0,111.117645,5.51,106.0,,22.0,,,,5.51,1583452800.0,,,,106.0,2.0,NOK,700.0,,,,119544680.0,,,112.0,1.4116393,106.0,107.0,,,700.0,130.0,,,,103.0,101.0,False,0.050100002000000005,,107.0,OSL,NIDAROS SPAREBANK,Nidaros Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,NISB-ME.OL,finmb_213538882,no_market,,10.982999999999999,,0.25988,,,,,,1127780.0,,,421.29,,,,1577750400.0,,22008000.0,19.500999999999998,,,0.25160816,,1640908800.0,1585612800.0,,,,930083072.0,,,,,,,,,,,,,,https://logo.clearbit.com/nidaros-sparebank.no,,5.435619,,,,,8380deb5-13e1-3a0f-8f92-109b5d0c617c,
NORBIT,NORBIT,Information technology,15.65,15.55,15.65,25,LP,888.72,-0.015700000000000002,-0.0369,0.1179,-0.2021,-0.2985,7041,Technology,"Norbit ASA provides technology products and solutions in Norway and internationally. The company offers monitoring and detection services for maritime, and offshore oil and gas projects; consultancy services; sensors and systems for monitoring, detection, and reporting tasks; and SeaCOP software system for monitoring, detection, and emergency response for maritime and offshore operations. Its products include DSRC 2G, a short range communication device; VTM 745, a DSRC module for enforcement in GNSS based tolling; connectivity modules for smart tachographs; desktop readers; road side units; and reclosable fasteners. In addition, the company is involved in the provision of electronic manufacturing services, such as pure circuit board assembly, cable and wire harness, and fabrication of products and systems; and original design manufacturing services under the NORBIT brand. Norbit ASA was founded in 1980 and is headquartered in Trondheim, Norway.",Trondheim,47 73 98 25 50,Norway,[],http://www.norbit.com,1.0,Stiklestadveien 1,Scientific & Technical Instruments,,15.9,16.1,15.904754,0.018867925,0.0,,16.2,,19037.0,,15.9,14.651470000000002,0.3,16.1,,19037.0,,,,0.6,1588636800.0,,,,15.55,2.0,NOK,33035.0,,,,888714944.0,,,50073.0,1.3423662,15.55,15.65,,,33035.0,24.7,,,,12.6,15.55,False,0.0387,,16.2,OSL,NORBIT ASA,Norbit ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORBIT.OL,finmb_618424565,no_market,,1.4140000000000001,,0.07274,8.734,-0.32051283,,,,56786900.0,,,7.886,,,,1577750400.0,0.14749,48155000.0,0.848,,,1.9845294999999998,0.54075,1640908800.0,1585612800.0,,,25260525.0,936467008.0,,,,,,-0.857,,,,,,,,https://logo.clearbit.com/norbit.com,,18.455189,260.0,,,,4640b786-3211-395e-b406-24cdb3c10b51,
NOM,Nordic Mining,Materials,2.29,2.29,2.3,76,,452.26,-0.0172,0.0315,0.0133,0.0901,0.1398,0250,Basic Materials,"Nordic Mining ASA, together with its subsidiaries, engages in the exploration, extraction, and production of industrial minerals and metals in Norway and internationally. The company primarily explores for rutile, garnet, quartz, lithium/lithium carbonate, and nickel deposits, as well as seabed massive sulfides and other seabed mineral deposits. Its flagship project is the EngebÃ¸ project located in the Naustdal in Sunnfjord municipality in Vestland county on the west coast of Norway. Nordic Mining ASA was founded in 2006 and is based in Oslo, Norway.",Oslo,47 22 94 77 90,Norway,[],http://www.nordicmining.com,1.0,Vika Atrium,Other Industrial Metals & Mining,Entrance A 5th Floor Munkedamsveien 45,2.33,2.3,2.0749638,,0.0,,2.33,,451547.0,,2.33,2.3932352000000003,,2.3,,451547.0,,,,,,1.344367,,,2.27,4.0,NOK,310106.0,,,,452256672.0,,,1066116.0,,2.27,2.3,,8417800.0,310106.0,3.8,-12.722221000000001,,,1.25,2.29,False,,27355300.0,2.33,OSL,NORDIC MINING ASA,Nordic Mining ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOM.OL,finmb_27206332,no_market,,,,0.0,-5.246,0.08548796,,,,197492000.0,,,0.9179999999999999,,,,1577750400.0,0.06196,-97241000.0,-0.616,,,2.4945532999999998,0.19563,1640908800.0,1585612800.0,,,161222408.0,391439840.0,,1481155200.0,1:6,,,,,,,,,,,https://logo.clearbit.com/nordicmining.com,47 22 94 77 91,,7.0,,,,f23ff91d-2d02-3d64-be44-2a1aa0e4e9fe,
NANO,Nordic Nanovector,Health care,28.08,28.04,28.2,3668,,1857.83,0.2166,0.2764,0.3012,-0.1153,-0.1937,0884,Healthcare,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 18 33 01,Norway,[],http://www.nordicnanovector.com,1.0,Kjelsasveien 168 B,Biotechnology,,23.08,23.46,19.839785,,0.0,,28.4,,304793.0,,23.08,21.081177,,23.46,,304793.0,,,,,,0.9994190000000001,,,23.46,2.0,NOK,3532405.0,,,,1851209984.0,,,476123.0,,23.46,28.0,,10000.0,3532405.0,40.0,-3.5150752,,,9.57,28.02,False,,100000.0,28.4,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0.0,-2.4330000000000003,,,-7.96,,66161900.0,,,4.362,,,,1577750400.0,0.24163,-435830016.0,-7.274,,,6.414489,0.14242,1640908800.0,1585612800.0,,,51454245.0,1146356864.0,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,47 22 58 00 07,,43.0,,,,00442fdb-da3e-3712-821e-59d32a59825e,
NOD,Nordic Semiconductor,Information technology,94.45,94.45,94.5,720,,16784.99,0.0069,0.0745,0.2219,0.6957,1.3613,7052,Technology,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1.0,Otto Nielsens veg 12,Semiconductor Equipment & Materials,,93.8,93.8,62.02645,,0.0,,94.75,,344049.0,,93.8,82.26029,,93.8,,344049.0,,,,,1308268800.0,1.4529610000000002,,,93.1,2.0,NOK,136821.0,,,,16793877504.0,,,481440.0,51.834236,93.1,94.55,,96500.0,136821.0,95.2,1181.25,,,31.48,94.5,False,,581300.0,94.75,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOD.OL,finmb_884166,no_market,,50.911,,0.04478,582.94,1.3391523,,0.08,,177712992.0,,,1.371,,,,1577750400.0,0.55627996,14507000.0,0.083,,,68.92779,0.13182001,1640908800.0,1593475200.0,,,171036252.0,16494876672.0,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,,1138.5542,822.0,,,,61ea7640-f972-397d-be57-4173fa2df326,
NHY,Norsk Hydro,Materials,27.3,27.28,27.3,3326,,55941.1,0.0096,0.0898,0.0456,-0.1636,-0.0222,0240,Basic Materials,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1.0,Drammensveien 260,Aluminum,Vakero,27.04,27.04,25.771015,0.04622781,0.0,,27.48,,4544125.0,,27.04,26.99206,1.25,27.04,,4544125.0,,,,,1589241600.0,0.9378620000000001,,,26.9,2.0,NOK,3534867.0,,,,56019656704.0,,,6817790.0,0.39414933,26.9,27.31,,410000.0,3534867.0,36.41,7.3494625,,,19.135,27.3,False,,1100.0,27.48,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,NHY.OL,finmb_292387,no_market,,0.501,,-0.03373,7.071000000000001,,,3.72,,2048999936.0,,,36.912,,,,1577750400.0,0.29948,-4793999872.0,-2.3409999999999997,,,0.7406805999999999,0.34263000000000005,1640908800.0,1593475200.0,,,1339123950.0,71141957632.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,47 22 53 27 25,,35000.0,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NSKOG,Norske Skog,Materials,28.4,28.4,28.45,185,,2343.0,-0.0105,0.0071,-0.1315,-0.2848,,0213,,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1.0,PB 294 SkOeyen,,,28.7,28.75,33.678416999999996,0.21777003,0.6286,,28.75,,69386.0,,28.7,31.065714,6.25,28.75,,69386.0,,,,3.25,1587081600.0,,,,28.05,2.0,NOK,62127.0,,,,2343000064.0,,,151318.0,0.22010334,28.05,28.45,,,62127.0,45.05,,,,25.5,28.35,False,0.1144,,28.75,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.253,,0.040110003,2.425,inf,,,,82500000.0,,,60.812,,,,1577750400.0,0.20117001,427000000.0,5.164,,,0.46701309999999996,0.66667,1640908800.0,1593475200.0,,,27535200.0,2696750080.0,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,,5.499613,2300.0,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NORTH,North Energy,Energy,1.52,1.49,1.52,43,,178.22,0.0305,0.0742,0.0857,-0.013,0.0305,0252,Financial Services,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen alle 3,Asset Management,,1.475,1.49,1.317029,0.20338984,,,1.56,,114775.0,,1.475,1.3930882,0.3,1.49,,114775.0,,,,0.3,1559088000.0,1.023228,,,1.485,4.0,NOK,110816.0,,,,178223040.0,,,105530.0,201.8381,1.485,1.52,,3094400.0,110816.0,1.65,-1.6344086000000002,,,0.9,1.485,False,0.22899999999999998,1019800.0,1.56,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-50.795,,0.0,2.2969999999999997,,,-0.93,,117252000.0,,,2.252,,,,1577750400.0,0.0,-66068000.0,-0.593,,,0.67495555,0.54482,1640908800.0,1585612800.0,,,47190249.0,-44851900.0,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,,,3.0,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NODL,Northern Drilling,Energy,6.48,6.37,6.48,24,,104.54,-0.0182,0.0418,-0.0137,-0.6862,-0.8237000000000001,HM 08,Energy,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,Oil & Gas Drilling,14th Par La Ville Road,6.6,6.6,7.228442,,0.0,,6.6,,28346.0,,6.6,6.4755883,,6.6,,28346.0,,,,,,2.652198,,,6.16,2.0,NOK,9628.0,,,,104541840.0,,,100561.0,4.51936,6.16,6.48,,0.0,9628.0,36.75,-24.0,,,2.1,6.37,False,,0.0,6.6,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,3.6660000000000004,,-0.77883005,,-0.81666666,,-0.27,,16133000.0,,,15.705,,,,1577750400.0,0.7500399999999999,-18016000.0,-0.182,,,0.41260746,0.39400002,1640908800.0,1585612800.0,,,8754259.0,84797912.0,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,,2.0,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NOL,Northern Ocean Ltd.,Energy,7.79,7.59,7.7,215,,497.02,0.025,0.3271,0.35710000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,224.0,223.8,224.2,183,,9613.81,0.0108,0.0127,-0.0713,-0.0443,0.1663,7414,Consumer Defensive,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1.0,Ferjemannsveien 10,Farm Products,PO Box 2608 Sentrum,221.6,222.0,224.11542999999998,0.011164259,0.6852,,224.8,,15966.0,,221.6,227.02942000000002,2.474,222.0,,15966.0,,,,2.47,1591315200.0,0.002903,,,218.0,2.0,NOK,12153.0,,,,9622394880.0,,,32079.0,1.7918751,218.0,224.2,,131900.0,12153.0,254.0,12.118917999999999,,2.14,170.5,224.2,False,0.0112,42600.0,224.8,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,1.8880000000000001,,0.22389999,25.316,0.11693549,,18.5,,42918800.0,,,76.735,,,,1577750400.0,0.14015999999999998,265951008.0,27.112,,,2.9217436,0.66208,1640908800.0,1585612800.0,,,13882894.0,10137592832.0,,1591315200.0,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 01,8.269401,175.0,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NAS,Norwegian Air Shuttle,Industrials,1.83,1.83,1.83,11153,,6528.75,-0.0873,-0.1794,-0.3345,-0.9515,-0.9558,1330,Industrials,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1.0,Oksenoyveien 3,Airlines,,2.005,2.0,12.109312,,0.0,,2.0,,20296964.0,,2.005,2.7159119,,2.0,,20296964.0,,,,,,1.308943,,,1.8155,4.0,NOK,46537051.0,,,,6573501952.0,,,44294443.0,0.15103894,1.8155,1.8455,,,46537051.0,48.17,,,,1.5,1.839,False,,,2.0,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.473,,-0.03712,17.289,-0.9489171999999999,,,,3566739968.0,,,25.074,,,,1577750400.0,0.28065999999999997,-1615399936.0,-12.63,,,0.07350244,0.10098,1640908800.0,1577750400.0,,,1715766786.0,64091099136.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,9389.0,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOR,Norwegian Energy Company,Energy,155.0,154.0,155.0,71,LP,3737.18,0.029900000000000006,0.0403,0.0197,-0.3126,-0.4646,0158,Energy,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1.0,Nedre Vollgate 1,Oil & Gas E&P,,150.5,150.0,163.22754,,0.0,,155.0,,5180.0,,150.5,156.69118,,150.0,,5180.0,,,,,,0.279907,,,150.0,2.0,NOK,12170.0,,,,3737189376.0,,,18460.0,7.7696247000000005,150.0,155.0,,50000.0,12170.0,283.0,9.043174,,,105.0,154.0,False,,200100.0,155.0,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,9.074,,0.43243000000000004,20.116,-0.47100174,,17.14,,24110900.0,,,28.22,,,,1577750400.0,0.13282,208000000.0,9.777999999999999,,,5.4925585,0.026600001,1640908800.0,1585612800.0,,,5919351.0,4364566016.0,,1431648000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,15.8519125,29.0,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
