ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NANO,0884,Healthcare,44,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 18 33 01,Norway,[],http://www.nordicnanovector.com,1,KjelsÃ¥sveien 168 B,Biotechnology,,21.8,21,20.0395,,0,,21.46,,762255,,21.8,24.566471,,21,,762255,,,,,,0.906024,,,20.64,2,NOK,,243413,,,,1390723200,,,454669,,20.64,21.14,,10000,243413,40,-2.6407037,,,9.57,21.02,False,,100000,21.46,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0,-2.498,,,-7.96,,66161900,,,2.445,,,,1577750400,0.24163,-450112000,-7.172,,,8.597137,0.14242,1640908800,1593475200,,,51468698,1182364288,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,47 22 58 00 07,,,,00442fdb-da3e-3712-821e-59d32a59825e,
NOD,7052,Technology,822,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1,Otto Nielsens veg 12,Semiconductor Equipment & Materials,,88.5,92.15,66.90684,,0,,100,,349826,,88.5,91.48676,,92.15,,349826,,,,,1308268800,1.407228,,,89.8,2,NOK,1178.9156,2123812,,,,17389215744,,,431981,53.671745,89.8,97.95,,96500,2123812,100,1223.125,,,31.48,97.8,False,,581300,100,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOD.OL,finmb_884166,no_market,,48.024,,0.04478,549.879,0.9666667,,0.08,,177712992,,,1.371,,,,1577750400,0.55627996,14507000,0.083,,,71.37126,0.13182001,1640908800,1593475200,,,171036252,15559384064,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,,,,,61ea7640-f972-397d-be57-4173fa2df326,
MOWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSKOG,0213,Basic Materials,2300,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1,PB 294 SkOeyen,Paper & Paper Products,,27.75,27.75,31.7755,0.22522523,0.6286,,28.2,,184353,,27.75,28.822857,6.25,27.75,,184353,,,,6,1598832000,,,,27.45,2,NOK,5.373741,35572,,,,2289374976,,,126428,0.21506575,27.45,27.95,,,35572,45.05,,,,25.5,27.8,False,0.21540001,,28.2,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.246,,0.040110003,2.355,Infinity,,,,82500000,,,60.812,,,,1577750400,0.20117001,427000000,5.164,,,0.4563244,0.66667,1640908800,1593475200,,,27535200,2618374912,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
OET,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1,Ethnarchou Makariou av,Marine Shipping,& 2 D. Falireos St N. Faliro,55.2,55.2,62.57338,0.009057971,0.1754,,56.2,,29105,,55.2,59.788235,0.5,55.2,,29105,,,,11.5,1597795200,,,,54.2,2,NOK,,16948,,,,1813050368,,,39545,18.28948,54.2,56,,0,16948,118,,,,51,55.6,False,0.2047,0,56.2,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,OET.OL,finmb_564610479,no_market,,26.173,,-0.0864,59.843,-0.1699248,,,,32375900,,,12.406,,,,1577750400,0.24734,-8564631,-0.262,,,4.5139446,0.59776,1640908800,1593475200,,,8221540,2594570240,,,,,,,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 18 210,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
NAS,1330,Industrials,9389,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1,OksenÃ¸yveien 3,Airlines,,1.125,1.125,6.736813,,0,,1.13,,33978780,,1.125,1.8021177,,1.125,,33978780,,,,,,1.256024,,,1.05,4,NOK,,21571225,,,,3976066560,,,35099760,0.13042141,1.05,1.099,,,21571225,48.17,,,,1,1.0945,False,,,1.13,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAS.OL,finmb_9002664,no_market,,1.805,,-0.18392,-203.948,-0.964172,,-20.18,,3632770048,,,3.754,,,,1577750400,0.28066,-5607099904,-11.378,,,0.29155567,0.10098,1640908800,1593475200,,,3703937762,55025229824,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOFI,1364,Financial Services,85,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1,SnarÃ¸yveien 36,Banks—Regional,,66.75,66,63.302303,0.04764045,0,,67.75,,315287,,66.75,70.05294,3.18,66,,315287,,,,,1588204800,1.671084,,,65.6,2,NOK,6.3380947,163977,,,,12508565504,,,333385,3.1827204,65.6,67.05,,795000,163977,102.8,6.2616825,,,32.24,66.95,False,,50000,67.75,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOFI.OL,finmb_47733558,no_market,,4.449,,0.50071996,,-0.070981205,,10.7,,186695008,,,55.746,,,,1577750400,0.33036998,1967918976,10.571,,,1.20188,0.32112998,1640908800,1593475200,,,105417332,17486071808,,,,,,0.219,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
OCY,1366,Industrials,17,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 24 13 00 00,Norway,[],http://www.oceanyield.no,1,OksenOeyveien 10,Marine Shipping,,21.65,21.55,25.056116,0.02226328,,,21.8,,261570,,21.65,22.660294,0.482,21.55,,261570,,,,4.5,1594598400,1.167469,,,21.3,2,NOK,,229883,,,,3765810944,,,406119,12.923167,21.3,21.6,,72600,229883,56.7,32.08955,,11.25,19.8,21.55,False,0.2034,493800,21.8,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OCY.OL,finmb_212437935,no_market,,19.188,,-0.13520999,22.776,-0.5729783,,0.67,,175154000,,,4.644,,,,1577750400,0.13294,-57400000,-0.279,,,4.6296296,0.63466,1640908800,1593475200,,,63943066,5591442944,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
NODL,HM 08,Energy,2,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1,Par La Ville Place,Oil & Gas Drilling,14th Par La Ville Road,4.9,4.9,5.8512588,,0,,5.22,,41927,,4.9,6.2323527,,4.9,,41927,,,,,,2.530405,,,4.9,4,NOK,,26153,,,,80342344,,,76527,3.4732122,4.9,4.97,,0,26153,33.5,-18.444445,,,2.1,4.84,False,,0,5.22,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,NODL.OL,finmb_423276374,no_market,,2.517,,-0.79397005,,-0.8283713,,-0.27,,16133000,,,15.627,,,,1577750400,0.75004,-18366000,-0.241,,,0.3186792,0.39400002,1640908800,1593475200,,,8754259,58213784,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
OKEA,7042,Energy,207,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,47 73 52 52 22,Norway,[],http://okea.no,1,Ferjemannsveien 10,Oil & Gas E&P,,7.86,7.8,9.334677,,0,,8.12,,20529,,7.86,8.637059,,7.8,,20529,,,,,,,,,7.5,2,NOK,,19489,,,,832324352,,,65494,0.3092787,7.5,8.12,,,19489,21,,,,5.7,8.1,False,,,8.12,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.016,,-0.31458,1.836,-0.5830239,,,,102503000,,,8.781,,,,1577750400,0.01676,-846585984,-8.663,,,0.9247238,0.8319,1640908800,1585612800,,,24737990,2734143744,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,,,,,c252c57e-328d-3858-89e6-237abaed1554,
NRS,7414,Consumer Defensive,175,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,Farm Products,PO Box 2608 Sentrum,220,220,222.59319,0.011363637,0.38970003,,220,,28514,,220,224.4647,2.5,220,,28514,,,,2.47,1591315200,-0.101204,,,214.4,2,NOK,7.8984795,2924,,,,9296190464,,,25292,1.7044251,214.4,216.6,,131900,2924,254,11.708109,,2.14,170.5,216.4,False,0.0114,42600,220,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,1.883,,0.21806,28.879,0.18152523,,18.5,,42918700,,,72.59,,,,1577750400,0.14016,279300000,27.423,,,2.9838824,0.66208,1640908800,1593475200,,,13147743,10268617728,,1591315200,1:1,,,-0.118,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NTS,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,47 74 21 63 00,Norway,[],http://www.ntsasa.no,1,Sentrumsgata 6,Farm Products,,70,70,66.70503,0.014285714,0.1934,,70,,3537,,70,70.01471,1,70,,3537,,,,1,1589414400,0.558448,,,68.5,2,NOK,21.909233,120,,,,8349040128,,,3018,5.211772,68.5,70.5,,8300,120,80,11.058452,,1.27,46,68.5,False,0.0143,26300,70,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NTS.OL,finmb_49125655,no_market,,4.964,,0.1451,16.399,0.16666663,,6.33,,119272000,,,37.542,,,,1577750400,0.029240001,232440992,3.195,,,1.8645784,0.93716,1640908800,1585612800,,,33225408,7952291328,,1407888000,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OBSERV,0255,Healthcare,7,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1,Henrik Ibsensgate 90,Medical Devices,,14.2,14,13.180656,,0,,14.15,,17431,,14.2,14.591176,,14,,17431,,,,,,,,,13.85,2,NOK,,3865,,,,270127040,,,23516,1819.8093,13.85,14.2,,,3865,20.5,,,,5.902,13.9,False,,,14.15,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OBSERV.OL,finmb_638427790,no_market,,2098.766,,0,-17.139,Infinity,,,,19433600,,,0.304,,,,1577750400,0.11623,-19007960,-1.349,,,45.723686,0.77686,1640908800,1593475200,,,4619751,311534560,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,,141,139,151.9705,,0,,142,,4621,,141,150.73529,,139,,4621,,,,,,-0.075301,,,134.5,2,NOK,10.415139,6948,,,,3423747840,,,13838,5.5670695,134.5,142,,50000,6948,255,8.284715,,,105,141.5,False,,200100,142,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,6.791,,0.37561,14.863,-0.38157892,,17.14,,24110900,,,27.498,,,,1577750400,0.13282,231000000,13.634,,,5.164012,0.026600001,1640908800,1593475200,,,5914633,4176630016,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NORTH,0252,Financial Services,3,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1,Tjuvholmen allÃ© 3,Asset Management,,1.665,1.67,1.3638489,0.18018019,,,1.7,,636431,,1.665,1.5963235,0.3,1.67,,636431,,,,0.3,1559088000,,,,1.655,4,NOK,,73061,,,,194052064,,,190119,24256.508,1.655,1.695,,3094400,73061,2.08,-1.7795699,,,0.9,1.655,False,0.229,1019800,1.7,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NORTH.OL,finmb_53162324,no_market,,-2883.148,,0,1.257,,,-0.93,,117252000,,,2.343,,,,1577750400,0,-6491000,-0.052,,,0.7063594,0.54482,1640908800,1593475200,,,46610029,-23065182,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
