ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,fax,trailingPE,state,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid
NKR,Nekkar,Industrials,5.76,5.74,5.76,210,,608.33,-0.0069,0.0992,0.5,1.8098,0.9394,5058,Industrials,"Nekkar ASA operates in shipyard, drilling, and aqua cultural industries. The company offers shipyard solutions, including Syncrolift ship lifting systems used for the retrieval and launching of ships, as well as for launching concrete caissons, offshore structures, and wind farm equipment; and FastDocking products for the docking, launching, and repair operations of ships. It also offers equipment and upgrades, operator training, and spare parts; Intellilift for the offshore energy and other industries. The company was formerly known as TTS Group ASA and changed its name to Nekkar ASA in July 2019. Nekkar ASA founded in 1966 and is headquartered in Bergen, Norway.",Bergen,,Norway,[],http://www.nekkar.com,1.0,Solheimsgaten 16,Specialty Industrial Machinery,entrance B,5.8,5.7,3.4569566,0.6896551,7.8431,,5.98,,594037.0,,5.8,4.4028573,4.0,5.7,,594037.0,,,,,1568937600.0,0.346674,,,5.3,2.0,NOK,756264.0,,,,608330880.0,,,355688.0,2.0770156,5.3,5.76,,,756264.0,6.0,,,,1.505,5.74,False,,,5.98,OSL,NEKKAR ASA,Nekkar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NKR.OL,finmb_884363,no_market,,1.275,,0.54097,10.304,,,,,105613000.0,,,2.069,,,,1577750400.0,0.13253,59944000.0,1.534,,,2.7839537,0.62224,1640908800.0,1593475200.0,,,42370002.0,373296992.0,,,,,,,-0.985,,,,,,,,https://logo.clearbit.com/nekkar.com,50.0,,3.7548892,,,,,185b0aea-df47-3f88-9093-af548aa196ba
NEL,NEL,Industrials,19.66,19.66,19.67,4123,,27662.55,0.0397,0.1145,-0.1,1.2752,1.5559,0278,Industrials,"Nel ASA, a hydrogen company, delivers various solutions to produce, store, and distribute hydrogen from renewable energy worldwide. It operates through three segments: Nel Hydrogen Fueling, Nel Hydrogen Solutions, and Nel Hydrogen Electrolyser. The company produces H2Station hydrogen fueling stations that provide fuel cell electric vehicles with the fast fueling and long range as conventional vehicles, including cars, buses, trucks, forklifts, and other applications. It also provides hydrogen plants based on water electrolysis technology for use in various industries. Nel ASA has a strategic collaboration agreement with KvÃ¦rner AS. The company was formerly known as DiaGenic ASA and changed its name to Nel ASA in October 2014. Nel ASA was founded in 1927 and is headquartered in Oslo, Norway.",Oslo,47 23 24 89 50,Norway,[],http://nelhydrogen.com,1.0,Karenlyst allÃ© 20,Specialty Industrial Machinery,,18.905,19.0,16.762537,,0.0,,19.67,,20022328.0,,18.905,19.381,,19.0,,20022328.0,,,,,,0.41256099999999996,,,18.955,2.0,NOK,8488415.0,,,,27662602240.0,,,20287453.0,50.908485,18.955,19.66,,2611100.0,8488415.0,23.34,-327.66666000000004,,,7.045,19.65,False,,4120000.0,19.67,OSL,NEL ASA,Nel ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NEL.OL,finmb_12763408,no_market,,41.608999999999995,,0.8606600000000001,-112.514,,,-0.06,,1407049984.0,,,3.5860000000000003,,,,1577750400.0,0.19153,467667008.0,0.368,,,5.482432,0.05227999999999999,1640908800.0,1593475200.0,,,1266527750.0,22609197056.0,,1376611200.0,1:10,,,,,,,,,,,,https://logo.clearbit.com/nelhydrogen.com,361.0,,53.423912,,,,,a79dcc2f-745a-38ef-87c6-519ab3285797
NEXT,NEXT Biometrics Group,Information technology,2.26,2.26,2.28,67,,171.63,-0.0131,-0.0424,0.08650000000000001,-0.33640000000000003,-0.5617,0164,Technology,"NEXT Biometrics Group ASA, through its subsidiaries, engages in the research, development, manufacture, and commercialization of fingerprint technology and products in Asia. The company offers fingerprint sensor modules and readers, and flexible biometric subassemblies, as well as software and hardware development kits for USB and SPI modules. Its products are used in smart card, government ID, access control, and notebook applications. The company sells its sensors to distributors of electronic components. NEXT Biometrics Group ASA is headquartered in Oslo, Norway.",Oslo,47 22 70 00 95,Norway,[],http://www.nextbiometrics.com,1.0,Universitetsgata 10,Scientific & Technical Instruments,,2.29,2.285,2.3350062,,0.0,,2.285,,540225.0,,2.29,2.2416572999999995,,2.285,,540225.0,,,,,,2.7801720000000003,,,2.23,4.0,NOK,147508.0,,,,171634560.0,,,897760.0,2.8151581,2.23,2.28,,110000.0,147508.0,5.44,-0.3704918,,,1.07,2.25,False,,12400.0,2.285,OSL,NEXT BIOMETRICS GR,NEXT Biometrics Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NEXT.OL,finmb_61572672,no_market,,1.426,,-2.54588,-0.637,,,-6.1,,75944496.0,,,1.6030000000000002,,,,1577750400.0,0.03532,-155216992.0,-3.5610000000000004,,,1.4098563999999998,0.38145,1640908800.0,1593475200.0,,,57720849.0,86912880.0,,,,,,,,,,,,,,,https://logo.clearbit.com/nextbiometrics.com,33.0,,,,,,,1140d622-f964-3ad8-bc48-278a028581e8
NISB-ME,Nidaros Sparebank,Equity certificates,98.0,96.0,102.0,0,LP,109.67,,,-0.0297,-0.08529999999999999,-0.0771,7540,Financial Services,"Nidaros Sparebank, a savings bank, provides loans, savings, insurance, pension products, and payment services for private and corporate customers in Norway. The company offers payment and card services, and mobile and online banking services; and car loans, mortgages, and loans to other vehicles; and savings and pensions, as well as investor services. It also provides bank guarantees, construction loans, overdrafts, leasing, and corporate loans; and children, auto, death fall, health, building, home, property, income, critical illness, disability, UNG, liability, agriculture, commercial vehicle, craft, lice, breeding and crew, staff, travel, and injuries insurance. The company was founded in 1858 and is based in KlÃ¦bu, Norway.",KlÃ¦bu,47 72 83 00 00,Norway,[],http://nidaros-sparebank.no,1.0,Nordalsvegen 2,Banks—Regional,,98.0,99.0,111.04348,0.05622449,0.2293,,99.0,,397.0,,98.0,100.37143,5.51,99.0,,397.0,,,,5.51,1583452800.0,,,,98.0,2.0,NOK,280.0,,,,110522440.0,,,201.0,1.2263103000000002,98.0,105.0,,,280.0,130.0,,,,92.0,93.0,False,0.0592,,99.0,OSL,NIDAROS SPAREBANK,Nidaros Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,NISB-ME.OL,finmb_213538882,no_market,,,,0.30091998,,,,,,1127780.0,,,421.29,,,,1577750400.0,,27121000.0,19.500999999999998,,,0.23261885,,1640908800.0,1593475200.0,,,,,,,,,,,0.581,,,,,,,,https://logo.clearbit.com/nidaros-sparebank.no,,,5.0253835,,,,,8380deb5-13e1-3a0f-8f92-109b5d0c617c
NORBIT,NORBIT,Information technology,16.2,16.2,16.45,6,LP,919.95,0.0189,0.0125,0.0093,-0.174,-0.1534,7041,Technology,"Norbit ASA provides technology products and solutions in Norway and internationally. The company offers monitoring and detection services for maritime, and offshore oil and gas projects; consultancy services; sensors and systems for monitoring, detection, and reporting tasks; and SeaCOP software system for monitoring, detection, and emergency response for maritime and offshore operations. Its products include DSRC 2G, a short range communication device; VTM 745, a DSRC module for enforcement in GNSS based tolling; connectivity modules for smart tachographs; desktop readers; road side units; and reclosable fasteners. In addition, the company is involved in the provision of electronic manufacturing services, such as pure circuit board assembly, cable and wire harness, and fabrication of products and systems; and original design manufacturing services under the NORBIT brand. Norbit ASA was founded in 1980 and is headquartered in Trondheim, Norway.",Trondheim,47 73 98 25 50,Norway,[],http://www.norbit.com,1.0,Stiklestadveien 1,Scientific & Technical Instruments,,15.9,16.0,15.307579999999998,0.018867925,0.0,,16.2,,10995.0,,15.9,16.564285,0.3,16.0,,10995.0,,,,0.6,1588636800.0,,,,16.0,2.0,NOK,1263.0,,,,919947840.0,,,24343.0,1.4206591999999998,16.0,16.25,,,1263.0,21.95,,,,12.6,16.2,False,0.037000000000000005,,16.2,OSL,NORBIT ASA,Norbit ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORBIT.OL,finmb_618424565,no_market,,1.518,,0.09139,8.496,,,,,56786900.0,,,7.791,,,,1577750400.0,0.14749,59182000.0,1.042,,,2.0793223000000003,0.54075,1640908800.0,1593475200.0,,,21515427.0,983281472.0,,,,,,,19.211,,,,,,,,https://logo.clearbit.com/norbit.com,246.0,,15.547025,,,,,4640b786-3211-395e-b406-24cdb3c10b51
NOM,Nordic Mining,Materials,2.0,1.98,2.0,100,,394.98,-0.005,0.0,-0.0148,-0.0479,0.2577,0250,Basic Materials,"Nordic Mining ASA, together with its subsidiaries, engages in the exploration, extraction, and production of industrial minerals and metals in Norway and internationally. The company primarily explores for rutile, garnet, quartz, lithium/lithium carbonate, and nickel deposits, as well as seabed massive sulfides and other seabed mineral deposits. Its flagship project is the EngebÃ¸ project located in the Naustdal in Sunnfjord municipality in Vestland county on the west coast of Norway. Nordic Mining ASA was founded in 2006 and is based in Oslo, Norway.",Oslo,47 22 94 77 90,Norway,[],http://www.nordicmining.com,1.0,Vika Atrium,Other Industrial Metals & Mining,Entrance A 5th Floor Munkedamsveien 45,2.01,2.04,2.0447826,,0.0,,2.04,,300957.0,,2.01,2.1281428,,2.04,,300957.0,,,,,,1.165024,,,1.975,4.0,NOK,417098.0,,,,394984000.0,,,418177.0,,1.975,2.0,,8417800.0,417098.0,3.8,-11.111111,,,1.25,1.98,False,,27355300.0,2.04,OSL,NORDIC MINING ASA,Nordic Mining ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOM.OL,finmb_27206332,no_market,,,,0.0,-5.515,,,-0.18,,197492000.0,,,0.855,,,,1577750400.0,0.06196,-89159000.0,-0.512,,,2.3391812,0.19563,1640908800.0,1593475200.0,,,161222408.0,339900448.0,,1481155200.0,1:6,,,,,,,,,,,,https://logo.clearbit.com/nordicmining.com,7.0,47 22 94 77 91,,,,,,f23ff91d-2d02-3d64-be44-2a1aa0e4e9fe
NANO,Nordic Nanovector,Health care,15.52,15.49,15.53,1201,,1232.14,0.0312,-0.0006,-0.3019,-0.5082,-0.44,0884,Healthcare,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 18 33 01,Norway,[],http://www.nordicnanovector.com,1.0,KjelsÃ¥sveien 168 B,Biotechnology,,15.05,15.57,20.268202,,0.0,,16.39,,913398.0,,15.05,21.51,,15.57,,913398.0,,,,,,0.953817,,,15.4,2.0,NOK,1362417.0,,,,1232142208.0,,,579713.0,,15.4,15.52,,10000.0,1362417.0,34.94,-1.9497488,,,9.57,15.52,False,,100000.0,16.39,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0.0,-1.591,,,-7.96,,79390600.0,,,2.445,,,,1577750400.0,0.24163,-450112000.0,-7.172000000000001,,,6.347648599999999,0.14242,1640908800.0,1593475200.0,,,53892210.0,752973248.0,,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,44.0,47 22 58 00 07,,,,,,00442fdb-da3e-3712-821e-59d32a59825e
NOD,Nordic Semiconductor,Information technology,103.5,103.4,103.5,1317,,19738.79,0.040199999999999986,0.0605,0.0771,0.8564,1.0705,7052,Technology,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1.0,Otto Nielsens veg 12,Semiconductor Equipment & Materials,,99.4,101.0,75.36224,,0.0,,103.6,,543621.0,,99.4,94.43,,101.0,,543621.0,,,,,1308268800.0,1.3516,,,99.6,2.0,NOK,437093.0,,,,19738793984.0,,,588285.0,60.923706,99.6,103.6,,96500.0,437093.0,103.6,1293.75,,,31.48,103.4,False,,581300.0,103.6,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOD.OL,finmb_884166,no_market,,53.961999999999996,,0.04478,617.873,,,0.08,,190712992.0,,,1.371,,,,1577750400.0,0.55627996,14507000.0,0.083,,,75.49234,0.13182001,1640908800.0,1593475200.0,,,171399858.0,17483321344.0,,1276560000.0,5:1,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,822.0,,1246.988,,,,,61ea7640-f972-397d-be57-4173fa2df326
NHY,Norsk Hydro,Materials,26.11,26.11,26.12,1828,,53502.65,-0.0008,0.0239,-0.0543,-0.20010000000000006,-0.16260000000000002,0240,Basic Materials,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1.0,Drammensveien 260,Aluminum,VÃ¦kerÃ¸,26.13,26.31,25.621014000000002,0.04783773400000001,0.0,,26.37,,4351825.0,,26.13,26.862858000000003,1.25,26.31,,4351825.0,,,,,1589241600.0,1.011083,,,25.95,2.0,NOK,2187590.0,,,,53502525440.0,,,4826357.0,0.37643899999999997,25.95,26.12,,410000.0,2187590.0,36.41,7.0188174,,,19.135,26.11,False,,1100.0,26.37,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,NHY.OL,finmb_292387,no_market,,0.48700000000000004,,-0.03373,6.886,,,3.72,,2049120000.0,,,36.912,,,,1577750400.0,0.29948,-4793999872.0,-2.3409999999999997,,,0.70735806,0.34263000000000005,1640908800.0,1593475200.0,,,1339123950.0,69277368320.0,,1147219200.0,5:1,,,,,,,,,,,,https://logo.clearbit.com/hydro.com,35000.0,47 22 53 27 25,,,,,,393ecc80-795c-3904-9f9c-8b2facbb321b
NSKOG,Norske Skog,Materials,26.8,26.75,26.8,113,,2211.0,0.0,0.0,-0.041100000000000005,-0.2528,,0213,Basic Materials,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1.0,PB 294 SkOeyen,Paper & Paper Products,,26.8,26.8,30.126907,0.23320897,0.6286,,27.15,,40855.0,,26.8,27.96,6.25,26.8,,40855.0,,,,6.0,1598832000.0,,,,26.8,2.0,NOK,48745.0,,,,2211000064.0,,,77773.0,0.20770314,26.8,26.9,,,48745.0,45.05,,,,25.5,26.8,False,0.2218,,27.15,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.239,,0.040110003,2.2840000000000003,,,,,82500000.0,,,60.812,,,,1577750400.0,0.20117001,427000000.0,5.164,,,0.44070247,0.66667,1640908800.0,1593475200.0,,,27535200.0,2540000000.0,,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,2300.0,,5.189775,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86
NORTH,North Energy,Energy,1.86,1.87,1.91,17,,218.09,-0.0412,0.0538,0.0333,0.2078,0.3577,0252,Financial Services,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen allÃ© 3,Asset Management,,1.94,1.88,1.454732,0.15463917,0.0,,1.91,,102994.0,,1.94,1.7838571,0.3,1.88,,102994.0,,,,,1559088000.0,1.1995069999999999,,,1.775,4.0,NOK,97045.0,,,,229220816.0,,,187609.0,28652.602000000003,1.775,1.905,,3094400.0,97045.0,2.08,-2.0,,,0.9,1.86,False,,1019800.0,1.91,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,938.6360000000001,,0.0,-0.392,,,-0.93,,117252000.0,,,2.375,,,,1577750400.0,0.0,-6491000.0,-0.055,,,0.7831579000000001,0.54482,1640908800.0,1593475200.0,,,44839354.0,7509090.0,,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,2.0,,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c
NODL,Northern Drilling,Energy,3.92,3.83,3.92,23,,63.16,0.0289,0.0276,-0.2324,-0.8104,-0.8298000000000001,HM 08,Energy,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,Oil & Gas Drilling,14th Par La Ville Road,3.805,3.97,5.439275299999999,,0.0,,3.97,,53724.0,,3.805,4.784,,3.97,,53724.0,,,,,,2.5996580000000002,,,3.8,4.0,NOK,80040.0,,,,63160696.0,,,39109.0,2.7304467999999997,3.8,3.915,,0.0,80040.0,25.45,-14.499998999999999,,,2.1,3.83,False,,0.0,3.97,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,1.7530000000000001,,-0.79397005,,,,-0.27,,16133000.0,,,15.627,,,,1577750400.0,0.7500399999999999,-18366000.0,-0.24100000000000002,,,0.25052792,0.39400002,1640908800.0,1593475200.0,,,8754259.0,40548128.0,,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,2.0,,,,,,,93da0603-ff72-38a9-8236-0d8bf6368755
