ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,fax,trailingPE,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
OET,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,Greece,[],http://www.okeanisecotankers.com,1,Ethnarchou Makariou av,Marine Shipping,57,59,62.859123,0.00877193,0.1754,,59,,31437,,57,59.54706,0.5,59,,31437,,,,11.5,1597795200,,,,57.4,2,NOK,19576,,,,1877802240,,,41320,18.942677,57.4,58.2,,0,19576,118,,,,51,57.8,False,0.2018,0,59,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,OET.OL,finmb_564610479,no_market,,26.565,,-0.0864,60.74,-0.14285713,,,,32375900,,,12.406,,,,1577750400,0.24734,-8564631,-0.262,,,4.675157,0.59776,1640908800,1593475200,,,8221540,2633421312,,,,,,,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 04 200,30 210 48 18 210,,& 2 D. Falireos St N. Faliro,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
ODFB,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,21.4,21.6,21.297081,,0,,21.8,,11854,,21.4,20.841177,,21.6,,11854,,,,,1525824000,0.462253,,,21.2,2,NOK,14870,,,,1715828352,,,5212,1.8940614,21.2,21.6,,,14870,32,,,,17.6,21.2,False,,,21.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODFB.OL,finmb_876111,no_market,,3.328,,0.01706,17.372,,,,,18756200,,,6.977,,,,1577750400,0.16443,15456000,0.196,,,3.0672207,0.37213,1640908800,1593475200,,,28257135,3014617344,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,,109.18368,PO Box 6101 Postterminalen,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,149,149,152.6562,,0,,149,,5419,,149,151.70589,,149,,5419,,,,,,0.279907,,,147.5,2,NOK,2251,,,,3580468736,,,14351,5.8219004,147.5,149.5,,50000,2251,255,8.663944,,,105,148.5,False,,200100,149,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,7.105,,0.37561,15.55,-0.36324787,,17.14,,24110900,,,27.498,,,,1577750400,0.13282,231000000,13.634,,,5.400393,0.026600001,1640908800,1593475200,,,6081239,4369517056,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,47 22 33 60 00,,10.891888,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NODL,HM 08,Energy,2,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.northerndrillingltd.com,1,Par La Ville Place,Oil & Gas Drilling,5.65,6.29,5.933321,,0,,6.29,,31144,,5.65,6.317941,,6.29,,31144,,,,,,2.667612,,,5.53,2,NOK,40081,,,,91958096,,,80132,3.975363,5.53,5.76,,0,40081,33.5,-21.111109,,,2.1,5.55,False,,0,6.29,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,NODL.OL,finmb_423276374,no_market,,3.04,,-0.79397005,,-0.80517244,,-0.27,,16133000,,,15.627,,,,1577750400,0.75004,-18366000,-0.241,,,0.3647533,0.39400002,1640908800,1593475200,,,8754259,70313544,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,,,14th Par La Ville Road,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
ODF,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,21.9,21.8,21.629198,0.008356164,0,,21.8,,31580,,21.9,21.25,0.183,21.8,,31580,,,,,1525824000,0.462253,,,21.7,2,NOK,1000,,,,1700158208,,,16850,1.8767635,21.7,22.2,,24000,1000,32,-108.5,,,17.1,21.8,False,,49000,21.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODF.OL,finmb_876111,no_market,,3.371,,0.01706,17.599,-0.11693549,,-0.2,,60020300,,,6.977,,,,1577750400,0.077800006,15456000,0.196,,,3.1102192,0.58329,1640908800,1593475200,,,28257135,3054005504,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,,110.714294,PO Box 6101 Postterminalen,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
NOFI,1364,Financial Services,85,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1,SnarÃ¸yveien 36,Banks—Regional,66.2,65.95,63.44759,0.04803626,0,,66.45,,430831,,66.2,70.520584,3.18,65.95,,430831,,,,,1588204800,1.537746,,,64.55,2,NOK,119630,,,,12181849088,,,344083,3.0995896,64.55,65.45,,795000,119630,102.8,6.098131,,,32.24,65.3,False,,50000,66.45,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOFI.OL,finmb_47733558,no_market,,4.501,,0.50071996,,-0.064971864,,10.7,,186695008,,,55.746,,,,1577750400,0.33036998,1967918976,10.571,,,1.1704876,0.32112998,1640908800,1593475200,,,105417332,17691437056,,,,,,0.219,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,6.1725473,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NAS,1330,Industrials,9389,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.norwegian.com,1,OksenÃ¸yveien 3,Airlines,1.2135,1.2,7.0985255,,0,,1.2,,22599826,,1.2135,1.9650295,,1.2,,22599826,,,,,,1.308943,,,1.04,4,NOK,30965544,,,,3934289664,,,35142548,0.12905107,1.04,1.084,,128200,30965544,48.17,-0.053666994,,,1.04,1.0825,False,,6100,1.2,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAS.OL,finmb_9002664,no_market,,1.824,,-0.18392,-206.091,-0.96536815,,-20.18,,3628000000,,,3.754,,,,1577750400,0.28066,-5607099904,-11.378,,,0.28849226,0.10098,1640908800,1593475200,,,3704068424,55603408896,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,47 67 59 30 00,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCY,1366,Industrials,17,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.oceanyield.no,1,OksenOeyveien 10,Marine Shipping,22,22.2,25.278831,0.02190909,,,22.35,,285378,,22,22.755882,0.482,22.2,,285378,,,,4.5,1594598400,1.147502,,,21.8,2,NOK,65570,,,,3879661056,,,420474,13.313868,21.8,22.2,,,65570,56.7,,,11.03,19.8,22.1,False,0.2034,,22.35,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OCY.OL,finmb_212437935,no_market,,19.399,,-0.13520999,23.026,-0.5703125,,0.67,,175154000,,,4.644,,,,1577750400,0.13294,-57400000,-0.279,,,4.769595,0.63466,1640908800,1593475200,,,63943066,5652781568,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,47 24 13 00 00,,,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
ODL,AB12 3LG,Energy,2560,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,United Kingdom,[],http://www.odfjelldrilling.com,1,Bergen House,Oil & Gas Drilling,11.6,11.68,11.7404375,,0,,11.68,,1143930,,11.6,11.664118,,11.68,,1143930,,,,,1395100800,1.980255,,,11.24,2,NOK,251081,,,,2661441024,,,1182826,3.329569,11.24,11.26,,181500,251081,33.8,80.28571,,,6.12,11.22,False,,820000,11.68,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,ODL.OL,finmb_241631186,no_market,,4.959,,0.0594,11.733,-0.5857143,,0.14,,236783008,,,4.426,,,,1577750400,0.119320005,39462000,0.16,,,2.5395389,0.60887,1640908800,1593475200,,,92589335,3963980032,,,,,,,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,44 1224 856 000,44 1224 856 001,70.25,Crawpeel Road Altens,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
PHO,0275,Healthcare,67,"Photocure ASA, a specialty pharmaceutical company, engages in the research, development, production, distribution, marketing, and sale of pharmaceutical products in Nordic countries and the United States. The company offers Hexvix/Cysview for the detection and management of bladder cancer. It also develops Cevira for the treatment of human papilloma virus infection and precancerous lesions of the cervix. The company sells its products to license partners, pharmaceutical wholesalers, and hospitals. Photocure ASA was founded in 1997 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.photocure.com,1,Hoffsveien 4,Drug Manufacturers—Specialty & Generic,90.5,90.7,73.37701,,0,,91.5,,475666,,90.5,76.31177,,90.7,,475666,,,,,1369267200,0.354239,,,88,2,NOK,426494,,,,2382768640,,,354848,8.360445,88,89.6,,97900,426494,123,71.68,,,42.45,89.3,False,,140900,91.5,OSL,PHOTOCURE ASA,Photocure ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PHO.OL,finmb_558837,no_market,,6.889,,0.054229997,71.537,0.7172675,,1.25,,26593400,,,18.685,,,,1577750400,0.11812,15457000,0.699,,,4.7952905,0.1857,1640908800,1593475200,,,21965081,1963265280,,,,,,,,,,,,,,https://logo.clearbit.com/photocure.com,47 22 06 22 10,47 22 06 22 18,128.18312,,,,,87e7c57f-bfb3-3276-9072-91da68448d9f,
OLT,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.olt.no,1,Stenersgata 2,Real Estate—Development,154.5,153.5,140.51314,0.028478965,0,,154,,4338,,154.5,153.26471,4.4,153.5,,4338,,,,,1590105600,1.010452,,,153,2,NOK,1518,,,,15957942272,,,8802,4.2295103,153,154,,35400,1518,189.6,11.432814,,,85.9,153.5,False,,7900,154,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OLT.OL,finmb_4469432,no_market,,10.597,,-0.15001,16.666,0.08193278,,13.47,,103623000,,,245.515,,,,1577750400,0.12808,-566000000,-5.591,,,0.62725294,0.78239995,1640908800,1593475200,,,26845655,39980781568,,1402444800,10:1,,,-0.156,,,,,,,,https://logo.clearbit.com/olt.no,47 23 08 00 00,,,Sentrum PO Box 489,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,
PEN,0201,Energy,23,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.panoroenergy.com,1,RuselOekkveien 14,Oil & Gas E&P,10.92,11,10.012919,,0,,11.12,,736132,,10.92,10.627647,,11,,736132,,,,,,,,,10.86,2,NOK,32970,,,,752670912,,,492117,26.822668,10.86,10.94,,229700,32970,26,-218.79999,,,4.9,10.94,False,,100000,11.12,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PEN.OL,finmb_106684027,no_market,,27.337,,0.17241,33.275,-0.39467853,,-0.05,,68799904,,,1.093,,,,1577750400,0.23356001,2070000,0.069,,,10.009149,0.15358,1640908800,1593475200,,,48177834,767096576,,1464566400,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,44 203 405 10 60,,158.55072,PO box 1444 Solli,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
PARB,0250,Financial Services,50,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.paretobank.no,1,Dronning Mauds gate 3,Banks—Regional,38.4,38.4,33.88029,0.072916664,0,,38.4,,39937,,38.4,38.044117,2.8,38.4,,39937,,,,,1585267200,1.060394,,,38,2,NOK,4230,,,,2654364416,,,45654,3.909128,38,38,,16800,4230,47.5,6.643357,,,19.8,37.9,False,,100000,38.4,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PARB.OL,finmb_62731707,no_market,,9.652,,0.60414004,,0.09401715,,5.72,,69851696,,,49.398,,,,1577750400,0.093310006,410220000,5.697,,,0.76926196,0.57567,1640908800,1593475200,,,44729555,6553817088,,,,,,0.476,,,,,,,,https://logo.clearbit.com/paretobank.no,47 24 02 81 20,47 24 02 81 10,6.6701775,,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,
PSE,3036,Energy,297,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,Cyprus,[],http://www.petrolia.no,1,Office 401,Oil & Gas Equipment & Services,7.4,7.8,4.191168,,0,,7.8,,60931,,7.4,8.626471,,7.8,,60931,,,,,,,,,7.1,2,NOK,18028,,,,425763360,,,186291,7.3372054,7.1,7.45,,0,18028,12.6,,,,1.51,7.2,False,,0,7.8,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000,EQUITY,PSE.OL,finmb_884403,no_market,,7.505,,-0.10223,40.182,1.3125,,,,59133800,,,0.629,,,,1577750400,0,-5932000,-0.1,,,11.44674,0.9263,1640908800,1593475200,,,3329232,435529024,,1351036800,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,357 2 5725777,357 2 5356500,,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,
