ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
MEDI,0579,Healthcare,112,"Medistim ASA develops, produces, services, leases, and distributes medical devices for cardio-vascular surgery in the United States, Europe, Asia, and internationally. It offers MiraQ Cardiac, a system that combines ultrasound imaging and transit time flow measurement (TTFM) in a single system for cardiac surgery; MiraQ Vascular, a system that combines ultrasound imaging and transit TTFM in a single system for vascular surgery; and imaging probes for intraoperative use. The company also provides various flow probes, such as QuickFit TTFM probes to accurately measure blood volume flow intraoperatively in various range of surgical applications; Vascular TTFM probes for enhancing surgical outcomes; and doppler probes that are used on the surface of the heart/vessel to search for intramural coronary arteries or to locate the position and quantify the degree of a stenosis. In addition, it distributes and sells third party medical equipment. The company was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,47 23 05 96 60,Norway,[],http://www.medistim.com,1,Ãkernveien 94,Medical Devices,235,235,192.94203,0.011702128,0.5435,,240,,5109,,235,221.05882,2.75,235,,5109,,,,,1556150400,0.124854,,,235,2,NOK,20275,,,,4347123200,,,10368,12.076383,235,239,,34000,20275,241,90.5303,,,124,236,False,,3000,240,OSL,MEDISTIM ASA,Medistim ASA,Europe/Oslo,CEST,False,7200000,EQUITY,MEDI.OL,finmb_7885356,no_market,,11.661,,0.20441,39.556,0.5878378,,2.64,,18188800,,,15.719,,,,1577750400,0.58257,73582000,4.04,,,15.20453,0.2159,1640908800,1593475200,,,12646305,4197426432,,,,,,-0.084,,,,,,,,https://logo.clearbit.com/medistim.com,,59.158417,,,,,8430cf52-3196-391c-9a0a-0357ebb01f61,
NOM,0250,Basic Materials,7,"Nordic Mining ASA, together with its subsidiaries, engages in the exploration, extraction, and production of industrial minerals and metals in Norway and internationally. The company primarily explores for rutile, garnet, quartz, lithium/lithium carbonate, and nickel deposits, as well as seabed massive sulfides and other seabed mineral deposits. Its flagship project is the EngebÃ¸ project located in the Naustdal in Sunnfjord municipality in Vestland county on the west coast of Norway. Nordic Mining ASA was founded in 2006 and is based in Oslo, Norway.",Oslo,47 22 94 77 90,Norway,[],http://www.nordicmining.com,1,Vika Atrium,Other Industrial Metals & Mining,2.43,2.45,2.0258334,,0,,2.48,,358994,,2.43,2.3408823,,2.45,,358994,,,,,,1.344367,,,2.4,4,NOK,130584,,,,489780160,,,1019110,,2.4,2.48,,,130584,3.8,,,,1.25,2.41,False,,,2.48,OSL,NORDIC MINING ASA,Nordic Mining ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOM.OL,finmb_27206332,no_market,,,,0,-5.511,0.16928113,,,,197492000,,,0.918,,,,1577750400,0.06196,-97241000,-0.616,,,2.7015252,0.19563,1640908800,1585612800,,,161222408,411188992,,1481155200,1:6,,,,,,,,,,,https://logo.clearbit.com/nordicmining.com,Entrance A 5th Floor Munkedamsveien 45,,47 22 94 77 91,,,,f23ff91d-2d02-3d64-be44-2a1aa0e4e9fe,
NSKOG,0213,Basic Materials,2300,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1,PB 294 SkOeyen,Paper & Paper Products,28,28,32.929783,0.22321428,0.6286,,28.3,,78988,,28,29.905714,6.25,28,,78988,,,,3.25,1587081600,,,,27.85,2,NOK,17712,,,,2305874944,,,142185,0.21661577,27.85,28.3,,,17712,45.05,,,,25.5,27.95,False,0.1161,,28.3,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.248,,0.040110003,2.373,Infinity,,,,82500000,,,60.812,,,,1577750400,0.20117001,427000000,5.164,,,0.45961323,0.66667,1640908800,1593475200,,,27535200,2639000064,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,,5.4124713,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NOD,7052,Technology,822,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1,Otto Nielsens veg 12,Semiconductor Equipment & Materials,93.55,94.4,64.03551,,0,,95.25,,294885,,93.55,87.28529,,94.4,,294885,,,,,1308268800,1.452961,,,93.8,2,NOK,79002,,,,16891620352,,,468728,52.135918,93.8,94.95,,96500,79002,96.2,1188.1251,,,31.48,94.9,False,,581300,95.25,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOD.OL,finmb_884166,no_market,,50.775,,0.04478,581.381,1.2750487,,0.08,,177712992,,,1.371,,,,1577750400,0.55627996,14507000,0.083,,,69.32896,0.13182001,1640908800,1593475200,,,171036252,16450749440,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,,1145.1808,,,,,61ea7640-f972-397d-be57-4173fa2df326,
NORTH,0252,Financial Services,3,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1,Tjuvholmen allÃ© 3,Asset Management,1.72,1.72,1.3260145,0.17441861,,,1.72,,211408,,1.72,1.4361764,0.3,1.72,,211408,,,,0.3,1559088000,1.023228,,,1.645,4,NOK,40675,,,,201673440,,,134165,228.39574,1.645,1.715,,3094400,40675,1.72,-1.8494624,,,0.9,1.645,False,0.229,1019800,1.72,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NORTH.OL,finmb_53162324,no_market,,-18.262,,0,0.826,,,-0.93,,117252000,,,2.252,,,,1577750400,0,-66068000,-0.593,,,0.7637655,0.54482,1640908800,1585612800,,,46214715,-16125260,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NORBIT,7041,Technology,246,"Norbit ASA provides technology products and solutions in Norway and internationally. The company offers monitoring and detection services for maritime, and offshore oil and gas projects; consultancy services; sensors and systems for monitoring, detection, and reporting tasks; and SeaCOP software system for monitoring, detection, and emergency response for maritime and offshore operations. Its products include DSRC 2G, a short range communication device; VTM 745, a DSRC module for enforcement in GNSS based tolling; connectivity modules for smart tachographs; desktop readers; road side units; and reclosable fasteners. In addition, the company is involved in the provision of electronic manufacturing services, such as pure circuit board assembly, cable and wire harness, and fabrication of products and systems; and original design manufacturing services under the NORBIT brand. Norbit ASA was founded in 1980 and is headquartered in Trondheim, Norway.",Trondheim,47 73 98 25 50,Norway,[],http://www.norbit.com,1,Stiklestadveien 1,Scientific & Technical Instruments,17,17.15,15.694609,0.01764706,0,,17.15,,68110,,17,15.09853,0.3,17.15,,68110,,,,0.6,1588636800,,,,16.65,2,NOK,3201,,,,965377280,,,41193,1.5162557,16.65,17.1,,,3201,23.5,,,,12.6,17,False,0.0349,,17.15,OSL,NORBIT ASA,Norbit ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NORBIT.OL,finmb_618424565,no_market,,1.598,,0.09295,9.701,-0.26086956,,,,56786900,,,7.791,,,,1577750400,0.14749,59182000,1.042,,,2.182005,0.54075,1640908800,1593475200,,,25260525,1017353600,,,,,,19.211,,,,,,,,https://logo.clearbit.com/norbit.com,,16.31478,,,,,4640b786-3211-395e-b406-24cdb3c10b51,
NATTO,0283,Healthcare,18,"NattoPharma ASA engages in the research and development of vitamin K2 for applications in the marketplace for nutritional supplements and enriched foods. The company's flagship brand is MenaQ7, a vitamin K2 for bone and cardiovascular health. It also provides marketing and sales support services. The company has a partnership agreement with KD Nutra to create a cardiovascular-support ingredient that combines KD Nutra's KD-PÃ¼R high concentrate omega-3s with the company's MenaQ7 PharmaPure MK-7. NattoPharma ASA was founded in 2004 and is headquartered in Oslo, Norway.",Oslo,47 40 00 90 08,Norway,[],http://www.nattopharma.com,1,Lilleakerveien 2B,Drug Manufacturers—Specialty & Generic,19,19,12.171015,,0,,19,,42269,,19,18.144117,,19,,42269,,,,,,1.003484,,,18.6,2,NOK,12092,,,,371123200,,,85167,2.132892,18.6,19,,180100,12092,22,-271.42856,,,5.35,18.8,False,,39300,19,OSL,NATTOPHARMA ASA,NattoPharma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NATTO.OL,finmb_35560724,no_market,,2.167,,0.11958,19.683,,,-0.07,,19532800,,,6.652,,,,1577750400,0.00302,20807000,1.092,,,2.856284,0.64835,1640908800,1593475200,,,5864720,376982016,,1320278400,1:100,,,,,,,,,,,https://logo.clearbit.com/nattopharma.com,,17.399267,,,,,0a7a07b6-bc2e-34cc-b55a-ceca2e87b275,
NEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,152.5,151.5,158.54637,,0,,153.5,,4948,,152.5,152.94118,,151.5,,4948,,,,,,0.279907,,,151,2,NOK,1011,,,,3640745984,,,17695,7.5691185,151,152.5,,50000,1011,255,8.809802,,,105,151,False,,200100,153.5,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,9.175,,0.43243,20.339,-0.2906977,,17.14,,24110900,,,28.22,,,,1577750400,0.13282,208000000,9.778,,,5.3508153,0.026600001,1640908800,1585612800,,,5919351,4412972032,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,15.442831,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NAS,1330,Industrials,9389,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1,OksenÃ¸yveien 3,Airlines,1.251,1.2695,9.959525,,0,,1.3755,,67536035,,1.251,2.3890147,,1.2695,,67536035,,,,,,1.308943,,,1.263,4,NOK,15303268,,,,4807100416,,,50706331,0.11045244,1.263,1.325,,,15303268,48.17,,,,1.223,1.326,False,,,1.3755,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAS.OL,finmb_9002664,no_market,,1.419,,-0.03712,16.665,-0.9619294,,,,3628000000,,,25.074,,,,1577750400,0.28066,-1615399936,-12.63,,,0.052843586,0.10098,1640908800,1577750400,,,1738635491,61776601088,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NRC,1366,Industrials,1986,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1,Lysaker Torg 25,Railroads,33.95,33.6,31.066668,,0,,34.05,,38020,,33.95,32.942646,,33.6,,38020,,,,,1524182400,0.394308,,,33.6,2,NOK,2737,,,,2472249088,,,66158,0.39136443,33.6,34.15,,,2737,62.2,,,,18.8,33.9,False,,,34.05,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NRC.OL,finmb_876360,no_market,,0.566,,-0.00602,33.722,-0.41965812,,,,72927696,,,38.059,,,,1577750400,0.34921002,-113000000,-0.682,,,0.8907224,0.20921,1640908800,1585612800,,,45703372,3574530304,,1384992000,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NPRO,0250,Real Estate,51,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1,StÃ¸perigata 2,Real Estate Services,11.45,11.3,11.928478,0.012227074,0.3443,,11.65,,24383,,11.45,11.752941,0.14,11.3,,24383,,,,0.28,1581379200,0.545876,,,11.3,2,NOK,581,,,,5750742528,,,30942,2.9858477,11.3,11.6,,361700,581,15.15,24.787233,,,9.24,11.25,False,0.024500001,27100,11.65,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.879,,0.16937,21.898,-0.02136755,,0.47,,493625984,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.72522414,0.80237997,1640908800,1593475200,,,84182909,13248013312,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,17.978394,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
ODF,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,20.8,21.1,22.095652,0.008798077,0,,21.1,,15375,,20.8,21.111765,0.183,21.1,,15375,,,,,1525824000,0.462253,,,20.6,2,NOK,3840,,,,1634800896,,,12919,1.828025,20.6,21,,24000,3840,32,-103.99999,,,17.1,20.8,False,,49000,21.1,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODF.OL,finmb_876111,no_market,,3.257,,-0.02856,19.415,-0.15102047,,-0.2,,60020300,,,6.516,,,,1577750400,0.077800006,-25544000,-0.325,,,3.1921425,0.58329,1640908800,1585612800,,,28257135,2912951552,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,PO Box 6101 Postterminalen,,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
