ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NHY,0240,Basic Materials,35000,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1,Drammensveien 260,Aluminum,VÃ¦kerÃ¸,26.2,26.1,25.369339,0.047709923,0,,26.42,,4392213,,26.2,27.540882,1.25,26.1,,4392213,,,,,1589241600,0.971084,,,25.83,2,NOK,5168675,,,,52928770048,,,4905504,0.37240213,25.83,25.91,,410000,5168675,36.41,6.943548,,,19.135,25.88,False,,1100,26.42,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000,EQUITY,NHY.OL,finmb_292387,no_market,,0.504,,-0.03373,7.12,,,3.72,,2049120000,,,36.912,,,,1577750400,0.29948,-4793999872,-2.341,,,0.6997725,0.34263,1640908800,1593475200,,,1339123950,71633723392,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,47 22 53 27 25,,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NOD,7052,Technology,822,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1,Otto Nielsens veg 12,Semiconductor Equipment & Materials,,98.5,99.5,70.47037,,0,,101.9,,1220975,,98.5,93.222855,,99.5,,1220975,,,,,1308268800,1.407228,,,98.1,2,NOK,479206,,,,18756622336,,,569978,57.89224,98.1,98.5,,96500,479206,103.6,1229.375,,,31.48,98.35,False,,581300,101.9,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOD.OL,finmb_884166,no_market,,49.168,,0.04478,562.979,,,0.08,,190712992,,,1.371,,,,1577750400,0.55627996,14507000,0.083,,,71.735954,0.13182001,1640908800,1593475200,,,171399858,15930050560,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,,1184.9398,,,,61ea7640-f972-397d-be57-4173fa2df326,
NAPA,2860,Technology,81,"Napatech A/S provides reconfigurable computing solutions for network performance and cybersecurity applications worldwide. It provides Link Capture Software that enables packet capture with nanosecond timestamping and replay with precise inter-frame gap control; Link Virtualization Software that offloads and accelerates the Open vSwitch (OVS) dataplane to enhance CPU efficiency, scalability and network performance; and Link Programmable, which enables end users and OEMs to deploy FPGA IP on SmartNIC platform. The company also offers FPGA SmartNICs that captures data from networks enabling real-time insight into network traffic; and FPGA Cloud Crypto, a cryptography engine that provides technology demonstration and playground for users to learn, experiment, and adapt use cases for FPGA-based crypto offload. It also provides solutions for telecom operators, cloud and data center service providers, and infrastructure and defense, as well as cyber security, financial services, and network management industries. The company was founded in 2003 and is headquartered in Copenhagen, Denmark.",Copenhagen,45 45 96 15 00,Denmark,[],http://www.napatech.com,1,Tobaksvejen 23 A,Communication Equipment,Soeborg,12.28,12,5.930625,,0,,12.48,,321411,,12.28,10.6705885,,12,,321411,,,,,,0.687951,,,11.92,2,NOK,154039,,,,1016754752,,,455600,,11.92,12.2,,99400,154039,13.9,,,,2.1,12,False,,30200,12.48,OSL,NAPATECH A/S,Napatech A/S,Europe/Oslo,CEST,False,7200000,EQUITY,NAPA.OL,finmb_8539253,no_market,,,,0.0241,,,,,,83068200,,,0.397,,,,1577750400,0.50098,,-0.862,,,30.831232,0.27607,1640908800,1593475200,,,39399983,996816000,,1461542400,4:1,,,,,,,,,,,https://logo.clearbit.com/napatech.com,,,,,,77ae3d22-1352-3a37-bd31-8bfb96439299,
MULTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MELG,7224,Financial Services,51,"Melhus Sparebank, a savings bank, provides various banking products and services to companies, agriculture customers, and private individuals in Norway. The company offers savings accounts; car loans, mortgages, and payment services; loans for other vehicles; and banking and bank cards. It also provides various insurance products, including auto, health, buildings, property, UNG, and income insurance; savings and pension products; payment services; and online and mobile banking services. The company operates through branch offices in central Trondheim, Heimdal, Ler, and Korsvegen. Melhus Sparebank was founded in 1840 and is headquartered in Melhus, Norway.",Melhus,,Norway,[],http://www.melhusbanken.no,1,Melhusvegen 439,Banks—Regional,,141,143,131.71533,0.07092199,0.8237,,143,,860,,141,140.34285,10,143,,860,,,,10,1583452800,0.128313,,,139,2,NOK,3454,,,,385894592,,,328,1.8024709,139,143,,39000,3454,150,11.8803425,,7.17,120,138,False,0.0709,39000,143,OSL,MELHUS SPAREBANK,Melhus Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,MELG.OL,finmb_8952942,no_market,,6.54,,0.41884997,,,,11.7,,2776220,,,379.276,,,,1577750400,0.05159,35976000,12.159,,,0.36648774,0.40271,1640908800,1593475200,,,1704519,1400224768,,,,,,-0.103,,,,,,,,https://logo.clearbit.com/melhusbanken.no,,11.431861,,,,48b41af4-8c0c-3734-ac3b-e365976127fe,
MPCC,0250,Industrials,20,"MPC Container Ships ASA owns and operates a portfolio of container ships. It focuses on the feeder vessels between 1,000 and 3,000 TEU. The company was incorporated in 2017 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.mpc-container.com,1,Munkedamsveien 45,Marine Shipping,,3.08,3.13,6.5849266,,0,,3.15,,2868751,,3.08,2.4905882,,3.13,,2868751,,,,,,0.672747,,,2.81,4,NOK,1184155,,,,1130507264,,,1291504,6.445199,2.81,2.91,,0,1184155,24,8.441176,,,1.69,2.84,False,,0,3.15,OSL,MPC CONTAIN SHIPS,MPC Container Ships ASA,Europe/Oslo,CEST,False,7200000,EQUITY,MPCC.OL,finmb_427614703,no_market,,3.11,,-0.30722,31.37,,,0.34,,393904992,,,4.234,,,,1577750400,0.54237,-53887000,-0.607,,,0.67784595,0.20036,1640908800,1593475200,,,73342643,545554880,,,,,,,,,,,,,,https://logo.clearbit.com/mpc-container.com,,,,,,539e7654-6def-3085-b2ea-284d32d0bb7b,
OLT,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,47 23 08 00 00,Norway,[],http://www.olt.no,1,Stenersgata 2,Real Estate—Development,Sentrum PO Box 489,145,144.5,137.75073,0.030344829,0,,151,,5058,,145,154.55882,4.4,144.5,,5058,,,,,1590105600,1.039156,,,144.5,2,NOK,2517,,,,15284392960,,,6309,4.050992,144.5,147,,35400,2517,189.6,10.950259,,,85.9,145.5,False,,7900,151,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OLT.OL,finmb_4469432,no_market,,10.445,,-0.15001,16.428,,,13.47,,103623000,,,245.515,,,,1577750400,0.12808,-566000000,-5.591,,,0.600778,0.78239995,1640908800,1593475200,,,26845655,39410851840,,1402444800,10:1,,,-0.156,,,,,,,,https://logo.clearbit.com/olt.no,,,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,
ODF,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,PO Box 6101 Postterminalen,21,21.4,21.05441,0.008714286,0,,21.4,,8628,,21,21.488235,0.183,21.4,,8628,,,,,1525824000,0.589156,,,21.4,2,NOK,1500,,,,1685816960,,,13997,1.8609326,21.4,21.4,,24000,1500,32,-107,,,17.1,21.2,False,,49000,21.4,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODF.OL,finmb_876111,no_market,,3.302,,0.01706,17.236,,,-0.2,,60020300,,,6.977,,,,1577750400,0.077800006,15456000,0.196,,,3.0672207,0.58329,1640908800,1593475200,,,28257135,2990984448,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,,109.18368,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
NORTH,0252,Financial Services,2,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1,Tjuvholmen allÃ© 3,Asset Management,,1.795,1.735,1.3905514,0.16713093,0,,1.825,,161908,,1.795,1.6910294,0.3,1.735,,161908,,,,,1559088000,1.110843,,,1.735,4,NOK,11471,,,,211053600,,,194755,26381.7,1.735,1.775,,3094400,11471,2.08,-1.9354838,,,0.9,1.73,False,,1019800,1.825,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NORTH.OL,finmb_53162324,no_market,,-1186.549,,0,0.496,,,-0.93,,117252000,,,2.375,,,,1577750400,0,-6491000,-0.055,,,0.7578947,0.54482,1640908800,1593475200,,,44971848,-9492391,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NAS,1330,Industrials,9389,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1,OksenÃ¸yveien 3,Airlines,,1.014,1.02,4.205963,,0,,1.0205,,12321482,,1.014,1.2932353,,1.02,,12321482,,,,,,1.256024,,,1,4,NOK,12432894,,,,3700679936,,,25611249,0.121388294,1,1.0165,,,12432894,48.17,,,,1,1.011,False,,,1.0205,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAS.OL,finmb_9002664,no_market,,1.788,,-0.18392,-201.999,,,-20.18,,3638820096,,,3.754,,,,1577750400,0.28066,-5607099904,-11.378,,,0.270911,0.10098,1640908800,1593475200,,,3708706921,54499315712,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
OTS,1366,Industrials,12,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,47 55 10 82 40,Norway,[],http://www.oceanteam.nl,1,STRANDVEIEN 15,Marine Shipping,Lysaker,2.86,2.86,3.068613,,0,,2.95,,16313,,2.86,2.9865713,,2.86,,16313,,,,,,1.443373,,,2.86,4,NOK,584,,,,100923336,,,11505,7.1017756,2.86,2.95,,150100,584,6.80804,,,,2.5,2.87,False,,135600,2.95,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OTS.OL,finmb_27340700,no_market,,10.147,,-0.20357001,36.351,,,,,34211300,,,1.702,,,,1577750400,0.12597999,-2893000,-0.085,,,1.733255,0.047470003,1640908800,1593475200,,,32036792,144205072,,1574812800,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,47 55 10 82 49,,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
ODFB,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,PO Box 6101 Postterminalen,21,20.8,20.737957,0.008714286,0,,21.2,,2194,,21,21.102858,0.183,20.8,,2194,,,,,1525824000,0.589156,,,20.8,2,NOK,1100,,,,1654306432,,,4992,1.8261489,20.8,21,,48200,1100,32,,,,17.6,20.8,False,,11100,21.2,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODFB.OL,finmb_876111,no_market,,3.293,,0.01706,17.19,,,,,18756200,,,6.977,,,,1577750400,0.16443,15456000,0.196,,,3.0098896,0.37213,1640908800,1593475200,,,28257135,2983106816,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,,107.14286,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
OET,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1,Ethnarchou Makariou av,Marine Shipping,& 2 D. Falireos St N. Faliro,56.8,56.6,60.972992,0.008802817,0.1754,,57.4,,39285,,56.8,59.25714,0.5,56.6,,39285,,,,11.38,1597795200,,,,56,2,NOK,13420,,,,1845426304,,,36611,18.61608,56,56.8,,0,13420,118,,,,51,56.4,False,0.19629999,0,57.4,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,OET.OL,finmb_564610479,no_market,,26.369,,-0.0864,60.291,,,,,32375900,,,12.406,,,,1577750400,0.24734,-8564631,-0.262,,,4.594551,0.59776,1640908800,1593475200,,,8221540,2613995776,,,,,,,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 18 210,,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
NRS,7414,Consumer Defensive,175,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,Farm Products,PO Box 2608 Sentrum,219.4,216.8,221.89163,0.011394713,0.38970003,,226.6,,11572,,219.4,224.10286,2.5,216.8,,11572,,,,2.47,1591315200,-0.101204,,,214.6,2,NOK,5730,,,,9485032448,,,21627,1.7390486,214.6,221.8,,131900,5730,254,11.945946,,2.14,170.5,218.6,False,0.0113,42600,226.6,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,1.897,,0.21806,29.096,,,18.5,,42918700,,,72.59,,,,1577750400,0.14016,279300000,27.423,,,3.0444965,0.66208,1640908800,1593475200,,,13147743,10345871360,,1591315200,1:1,,,-0.118,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 01,8.0589285,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NSKOG,0213,Basic Materials,2300,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1,PB 294 SkOeyen,Paper & Paper Products,,26.8,27,30.618805,0.23320897,0.6286,,27.65,,53993,,26.8,28.447144,6.25,27,,53993,,,,6,1598832000,,,,26.8,2,NOK,48236,,,,2268750080,,,96414,0.21312824,26.8,27.4,,,48236,45.05,,,,25.5,27.3,False,0.21350001,,27.65,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.239,,0.040110003,2.284,,,,,82500000,,,60.812,,,,1577750400,0.20117001,427000000,5.164,,,0.45221338,0.66667,1640908800,1593475200,,,27535200,2540000000,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,,5.3253293,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
