ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,address2,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
TRE,Treasure,Industrials,10.65,10.65,10.75,7,,2287.99,-0.0184,-0.0405,-0.0405,-0.1876,-0.1964,1324,Financial Services,,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,47 67 58 40 00,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,Asset Management,10.85,10.9,11.238624,0.0042396314,0.158,,10.9,,9808.0,,10.85,10.975,0.046,10.9,,9808.0,,,,0.4,1584057600.0,1.211526,,,10.65,2.0,NOK,15872.0,,,,2287992832.0,,,12314.0,167.39778,10.65,10.75,,387700.0,15872.0,15.0,,,,7.5,10.65,False,0.0364,82400.0,10.9,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,174.65200000000002,,3.4989002,,-0.21090907,,,,214835008.0,,,2.592,,,,1577750400.0,0.17005,47823000.0,0.22,,,4.108796,0.75238997,1640908800.0,1577750400.0,,,53660012.0,2387138048.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,,,48.40909,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,113.0,111.0,113.0,0,LP,171.43,,,0.0,-0.0348,0.0903,5680,Financial Services,,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,Banks—Regional,113.0,113.0,112.02898400000001,0.03964602,0.0,,113.0,,7.0,,113.0,111.08823400000001,4.48,113.0,,7.0,,,,4.48,1591920000.0,0.2028,,,113.0,2.0,NOK,45.0,,,,171430048.0,,,91.0,2.5188816000000003,113.0,113.0,,,45.0,128.0,,,,98.0,0.0,False,0.0396,,113.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.595,,0.36630002,,0.04629624,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,24930000.0,18.336,,0.103224516,0.536682,0.0,1640908800.0,1585612800.0,,,700022.0,653036032.0,,,,,,-0.485,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,,6.1627398,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
ULTIMO,Ultimovacs,Health care,41.5,41.2,41.5,44,,1326.9,0.024700000000000003,0.0122,-0.0695,0.0587,0.2888,0379,Healthcare,19.0,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 41 38 00 80,Norway,[],http://www.ultimovacs.com,1.0,Ullernchausseen 64,Biotechnology,40.5,41.0,43.934784,,0.0,,42.0,,8146.0,,40.5,42.967648,,41.0,,8146.0,,,,,,,,,41.0,2.0,NOK,13590.0,,,,1326900224.0,,,28649.0,,41.0,41.5,,,13590.0,76.0,,,,26.0,41.2,False,,,42.0,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-9.531,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,2.7556439999999998,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,778496384.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,,,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,
VEI,Veidekke,Industrials,123.6,123.6,123.8,57,,16680.59,-0.0096,-0.0128,0.0767,0.034300000000000004,0.5307,0214,Industrials,8499.0,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,Engineering & Construction,124.8,124.4,105.31848000000001,0.0400641,1.8519,,124.6,,53866.0,,124.8,118.08823400000001,5.0,124.4,,53866.0,,,,,1588809600.0,0.54186,,,123.6,2.0,NOK,8448.0,,,,16680561664.0,,,121385.0,0.45160717,123.6,123.8,,355700.0,8448.0,127.2,15.373135000000001,,,72.95,123.6,False,,48800.0,124.6,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.889,,0.012159999,25.066,0.56783926,,8.04,,134956000.0,,,16.167,,,,1577750400.0,0.44726002,318000000.0,2.3480000000000003,,,7.6452029999999995,0.20325,1640908800.0,1585612800.0,,,188287200.0,32836999168.0,,1178668800.0,5:1,,,,,,,,,,,https://logo.clearbit.com/veidekke.com,,,52.640544999999996,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,Vistin Pharma,Health care,13.8,13.7,13.8,59,,611.96,-0.0072,-0.035,0.1845,0.4403,0.9973,0661,Healthcare,65.0,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1.0,Ostensjoveien 27,Drug Manufacturers—Specialty & Generic,13.9,13.8,9.479421,0.07194245,0.0,,13.9,,86549.0,,13.9,12.785295,1.0,13.8,,86549.0,,,,1.0,1589932800.0,0.877906,,,13.3,2.0,NOK,44883.0,,,,611955520.0,,,280301.0,2.4745169999999996,13.3,13.8,,14100.0,44883.0,15.0,11.794872,,,5.0,13.7,False,0.073,34200.0,13.9,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.176,,-0.26928,7.237,0.7594936,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.165725,0.62490004,1640908800.0,1585612800.0,,,27755724.0,290742688.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
VVL,Voss Veksel- og Landmandsbank,Financials,152.0,152.0,154.0,0,LP,334.99,,,0.027000000000000003,-0.0256,-0.0667,5700,Financial Services,,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,Banks—Regional,152.0,152.0,149.27536,0.04605263,0.35,,152.0,,74.0,,152.0,150.02942,7.0,152.0,,74.0,,,,7.0,1588550400.0,0.379069,,,152.0,2.0,NOK,92.0,,,,334986720.0,,,303.0,3.1524305,152.0,153.0,,34200.0,92.0,171.0,8.328767,,3.69,125.0,150.0,False,0.0461,38200.0,152.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,14.377,,0.41467,,-0.050000012,,18.25,,2203860.0,,,259.54900000000004,,,,1577750400.0,0.07198,44064000.0,19.153,,,0.5856312,0.30106002,1640908800.0,1585612800.0,,,1983366.0,1527730304.0,,1399939200.0,20:1,,,-0.28600000000000003,,,,,,,,https://logo.clearbit.com/vekselbanken.no,47 56 51 27 47,,7.936094000000001,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
VOW,Vow,Industrials,21.8,21.8,21.9,63,,2374.02,-0.0113,-0.0311,0.0163,-0.2733,-0.1349,1366,Industrials,106.0,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,Pollution & Treatment Controls,22.05,22.0,24.42174,0.0045351475,,,22.0,,119046.0,,22.05,23.127941,0.1,22.0,,119046.0,,,,0.1,1558656000.0,1.498255,,,21.7,2.0,NOK,36048.0,,,,2374019840.0,,,320721.0,6.234296,21.7,21.9,,,36048.0,36.0,,,,12.2,21.8,False,0.0044,,22.0,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,6.517,,-0.03545,64.969,-0.15517247,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,10.069283500000001,0.72224,1640908800.0,1577750400.0,,,25575256.0,2481826560.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,,,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
WALWIL,Wallenius Wilhelmsen,Industrials,13.7,13.64,13.7,91,,5785.58,0.0163,0.0426,0.0908,-0.3721,-0.4952,1364,Industrials,9500.0,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,Integrated Freight & Logistics,13.48,13.48,15.158876000000001,0.004451039,0.5426,,13.82,,285401.0,,13.48,13.2,0.06,13.48,,285401.0,,,,,1573516800.0,2.104651,,,13.3,2.0,NOK,102640.0,,,,5836752384.0,,,794181.0,1.5669133999999998,13.3,13.74,,0.0,102640.0,28.8,29.404255,,,7.58,13.74,False,,0.0,13.82,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.545,,-0.0545,22.734,-0.47873163,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.4382496,0.75631,1640908800.0,1585612800.0,,,102062909.0,9480156160.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,,,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
WSTEP,Webstep,Information technology,18.6,18.6,18.7,2,,496.12,-0.0053,0.0109,0.016399999999999998,-0.2314,-0.2734,0166,Technology,417.0,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1.0,Epicenter,Information Technology Services,18.7,18.7,19.208696,0.08556149,1.4035001,,18.7,,6506.0,,18.7,18.44706,1.6,18.7,,6506.0,,,,,1588896000.0,0.945958,,,18.6,2.0,NOK,200.0,,,,496125248.0,,,8911.0,0.75273025,18.6,18.7,,0.0,200.0,26.0,8.230088,,,14.5,18.6,False,,0.0,18.7,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.743,,0.045900002,10.593,-0.24596769,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.2744964,0.33957002,1640908800.0,1585612800.0,,,16158203.0,489899616.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,,Edvard Storms gate 2,16.330114000000002,,,,,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,112.0,112.0,113.0,5,,3808.0,-0.0088,-0.0218,-0.0508,-0.3075,-0.1905,1366,Industrials,15065.0,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,113.0,112.5,121.02826,0.0023893807,,,113.0,,3947.0,,113.0,115.05882,0.27,112.5,,3947.0,,,,4.5,1588204800.0,1.25872,,,112.0,2.0,NOK,581.0,,,,4992960000.0,,,11367.0,5.8193007,112.0,113.0,,13000.0,581.0,179.0,40.433212,,2.84,86.8,112.0,False,0.0398,50600.0,113.0,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.497999999999999,,-0.23193000000000003,48.908,-0.21799308,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.382766,0.62031,1640908800.0,1585612800.0,,,20705181.0,5575540224.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 80,,,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,112.0,112.0,113.5,3,,1184.96,-0.0088,-0.0044,-0.0303,-0.30760000000000004,-0.1937,1366,Industrials,15065.0,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,113.0,112.0,120.771736,0.0023893807,,,112.0,,761.0,,113.0,113.97058999999999,0.27,112.0,,761.0,,,,4.0,1588204800.0,1.25872,,,112.0,2.0,NOK,46.0,,,,4992960000.0,,,2624.0,5.8193007,112.0,113.5,,7700.0,46.0,180.0,,,2.86,84.2,111.0,False,0.0354,12300.0,112.0,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWIB.OL,finmb_875518,no_market,,6.497999999999999,,-0.23193000000000003,48.908,-0.22866893,,,,10580000.0,,,33.109,,,,1577750400.0,0.49358,-199000000.0,-4.363,,,3.382766,0.21858000000000002,1640908800.0,1585612800.0,,,20705181.0,5575540224.0,,1097712000.0,2:1,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 80,,,,,,cff45b17-0aa3-3036-8fa9-21387db419e1,
