ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,address2,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NAS,1330,Industrials,9389,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1,Oksenoyveien 3,Airlines,2.415,2.415,13.554268,,0,,2.45,,18792763,,2.415,2.851853,,2.415,,18792763,,,,,,1.360465,,,2.266,4,NOK,13897242,,,,8130867712,,,45389014,0.18682244,2.266,2.281,,,13897242,48.17,,,,1.5,2.278,False,,,2.45,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAS.OL,finmb_9002664,no_market,,1.502,,-0.03712,17.629,-0.939625,,-20.18,,3566170112,,,25.074,,,,1577750400,0.28066,-1615399936,-12.63,,,0.09093085,0.10098,1640908800,1577750400,,,1715551912,65349644288,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
PEN,0201,Energy,23,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,44 203 405 10 60,Norway,[],http://www.panoroenergy.com,1,RuselOekkveien 14,Oil & Gas E&P,10.6,10.58,11.508406,,0,,10.58,,235730,,10.6,11.102353,,10.58,,235730,,,,,,2.38779,,,10.26,2,NOK,123204,,,,710014976,,,670517,22.508717,10.26,10.32,,229700,123204,26,-206.4,,,4.9,10.3,False,,100000,10.58,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PEN.OL,finmb_106684027,no_market,,23.396,,0.56109,20.551,-0.33749998,,-0.05,,68799904,,,1.147,,,,1577750400,0.23356001,14803000,0.268,,,8.997385,0.15358,1640908800,1585612800,,,48724059,738000512,,1464566400,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,,PO box 1444 Solli,38.50746,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
OLT,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,47 23 08 00 00,Norway,[],http://www.olt.no,1,Stenersgata 2,Real Estate—Development,152,151,143.1855,0.028947368,,,152.5,,7245,,152,142.30882,4.4,151,,7245,,,,,1590105600,0.997674,,,148.5,2,NOK,2659,,,,15750695936,,,12693,4.0900273,148.5,152.5,,35400,2659,189.6,11.284335,,1.67,85.9,152,False,,7900,152.5,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OLT.OL,finmb_4469432,no_market,,10.336,,-0.13918,16.483,0.06293702,,13.47,,103623000,,,243.98,,,,1577750400,0.12808,-536000000,-5.51,,,0.6230019,0.78239995,1640908800,1585612800,,,26845655,39805722624,,1402444800,10:1,,,,,,,,,,,https://logo.clearbit.com/olt.no,,Sentrum PO Box 489,,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,
ODF,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,20.5,20.7,22.936956,0.008926829,0,,20.7,,2735,,20.5,20.955883,0.183,20.7,,2735,,,,,1525824000,0.468604,,,20.7,2,NOK,100,,,,1619311360,,,12076,1.8107046,20.7,20.9,,24000,100,32,-103.5,,,17.1,20.6,False,,49000,20.7,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODF.OL,finmb_876111,no_market,,3.231,,-0.02856,19.258,-0.22348481,,-0.2,,60020300,,,6.516,,,,1577750400,0.077800006,-25544000,-0.325,,,3.1767957,0.58329,1640908800,1585612800,,,28257135,2889318400,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,,PO Box 6101 Postterminalen,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
NPRO,0250,Real Estate,51,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1,Stoperigata 2,Real Estate Services,11.5,11.35,12.215797,0.012173913,0.3443,,11.4,,63412,,11.5,12.064706,0.14,11.35,,63412,,,,0.28,1581379200,0.556976,,,11.35,2,NOK,224,,,,5627336192,,,30682,2.9217737,11.35,11.55,,361700,224,15.15,24.255318,,,9.24,11.5,False,0.0242,27100,11.4,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.891,,0.16937,21.938,-0.021276593,,0.47,,493625984,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.70966136,0.80237997,1640908800,1593475200,,,86201838,13272694784,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,,17.592592,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
ORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOFI,1364,Financial Services,85,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1,Snaroyveien 36,Banks—Regional,70.35,70.35,67.44036,0.04520256,0,,70.4,,139435,,70.35,69.354416,3.18,70.35,,139435,,,,,1588204800,1.555813,,,68,2,NOK,46301,,,,12825946112,,,506359,3.358996,68,68.6,,795000,46301,102.8,6.4205604,,,32.24,68.4,False,,50000,70.4,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOFI.OL,finmb_47733558,no_market,,5.206,,0.48794997,,0.16280985,,10.7,,186695008,,,52.654,,,,1577750400,0.33036998,1863182976,9.98,,,1.3047441,0.32112998,1640908800,1585612800,,,99782877,19877709824,,,,,,-0.243,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,6.8837676,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
OTELLO,0401,Communication Services,624,"Otello Corporation ASA develops, produces, and sells software and associated services in the areas of mobile advertising, apps, and games. The company operates through AdColony (Mobile Advertising) and Bemobi (Apps & Games) segments. The AdColony (Mobile Advertising) segment provides end-to-end mobile advertising platforms for brands, agencies, publishers, and application developers to deliver advertising to consumers on mobile devices. It delivers interactive and engaging advertising experiences across various mobile formats. The Bemobi (Apps & Games) segment offers Apps Club, a subscription-based discovery service for mobile apps in Latin America and internationally. The Apps Club offers a subscription service for Android apps. Its proprietary app-wrapping technology allows smartphone users access to use mobile apps on fee. The company also licenses Rocket Optimizer technology. It primarily operates in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. Otello Corporation ASA was founded in 1995 and is based in Oslo, Norway.",Oslo,47 91 90 91 45,Norway,[],http://www.otellocorp.com,1,Gjerdrums vei 19,Advertising Agencies,12.9,12.95,13.511594,,0,,12.95,,98712,,12.9,12.327941,,12.95,,98712,,,,,1481846400,0.572674,,,12.4,2,NOK,27792,,,,1767697408,,,295556,7.215091,12.4,12.9,,0,27792,18.1,-257,,,8.02,12.85,False,,0,12.95,OSL,OTELLO CORP ASA,Otello Corporation ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OTELLO.OL,finmb_532001,no_market,,7.244,,-0.022449998,-739.532,,,-0.05,,137564000,,,2.215,,,,1577750400,0.29569,-5500000,-0.041,,,5.801355,0.13856,1640908800,1585612800,,,74244697,1774876288,,,,,,,,,,,,,,https://logo.clearbit.com/otellocorp.com,,PO Box 4214 Nydalen,,,,,8bf320db-cd5f-39ca-84c1-4cb951f5a19a,
OCY,1366,Industrials,17,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 24 13 00 00,Norway,[],http://www.oceanyield.no,1,OksenOeyveien 10,Marine Shipping,22.35,22.5,29.558334,0.021565994,,,22.5,,385916,,22.35,22.508823,0.482,22.5,,385916,,,,4.5,1594598400,1.161046,,,22.2,2,NOK,92787,,,,3932207360,,,488722,13.494191,22.2,22.45,,72600,92787,56.7,33.50746,,10.8,19.8,22.4,False,0.2007,493800,22.5,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OCY.OL,finmb_212437935,no_market,,19.609,,-0.13520999,23.275,-0.57428575,,0.67,,175154000,,,4.644,,,,1577750400,0.13294,-57400000,-0.279,,,4.8341947,0.63466,1640908800,1593475200,,,63943066,5714120192,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,,,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
PNOR,W1S 4FF,Energy,15,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,44 20 3655 7810,United Kingdom,[],http://www.petronorep.com,1,48 Dover Street,Oil & Gas E&P,0.949,0.955,0.8433601,,0,,0.959,,160166,,0.949,0.98682356,,0.955,,160166,,,,,,,,,0.955,4,NOK,697,,,,931826752,,,397237,8.609213,0.955,0.954,,,697,1.314,,,,0.45,0.915,False,,,0.959,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000,EQUITY,PNOR.OL,finmb_606891472,no_market,,8.589,,-0.123909995,31.738,-0.14504504,,,,971665024,,,0.005,,,,1577750400,0.0077600004,-13412000,-0.011,,,191.8,0.00879,1640908800,1585612800,,,121982860,929586368,,,,,,-0.241,,,,,,,,https://logo.clearbit.com/petronorep.com,,,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023,
PCIB,0379,Healthcare,8,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,47 67 11 54 00,Norway,[],http://www.pcibiotech.com,1,UllernchaussEen 64,Biotechnology,47,48,56.638042,,0,,48,,188382,,47,66.68823,,48,,188382,,,,,,0.254651,,,45.55,2,NOK,171478,,,,1723547904,,,363985,193.96217,45.55,46.3,,12500,171478,87.4,-15.839041,,,21.5,46.25,False,,20000,48,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PCIB.OL,finmb_45308758,no_market,,168.182,,0,-17.303,0.77528095,,-2.92,,37265900,,,6.989,,,,1577750400,0.08788,-61495000,-1.651,,0.103224516,6.617542,0.34884,1640908800,1585612800,,,26576915,1494464768,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,,,,,,,440102ca-a7ac-3205-912a-ff496b68011e,
PEXIP,0283,Technology,182,"Pexip Holding ASA, a technology company that delivers a video-first meeting platform. Its platform simplifies video communication across borders, businesses, and platforms, enabling everyone to be seen, heard, and included. The company offers self-hosted and as-a-service deployment options for enterprise video conferencing built on the Pexip Infinity technology; and provides interoperability, including Microsoft Teams, Skype for Business, Google Hangouts Gateway interop, video system device registration, and a world-class meeting and calling service. The company has operations in the Asia Pacific, Europe, the Middle East, Africa, and the Americas. Pexip Holding ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.pexip.com,1,Lilleakerveien 2a,Software—Application,83.49,83.49,88.620964,,0,,83.49,,130707,,83.49,86.43429,,83.49,,130707,,,,,,,,,82.42,2,NOK,16395,,,,8342269440,,,644442,19.394268,82.42,82.75,,,16395,110,,,,78.8,82.55,False,,,83.49,OSL,PEXIP HOLDING ASA,Pexip Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PEXIP.OL,finmb_595955356,no_market,,15.518,,0.10345,109.853,Infinity,,,,100996000,,,10.802,,,,1577750400,,44497000,0.543,,,7.646732,,1640908800,1585612800,,,40089179,6674774528,,,,,,5.915,,,,,,,,https://logo.clearbit.com/pexip.com,,,152.11786,,,,4fd14c49-3507-3a69-9fc2-7007e571b044,
PPG PREF,0158,Real Estate,2,"Pioneer Property Group ASA invests in and rents properties. Its portfolio comprises 13 preschool properties in Sweden, the Netherlands, and Poland. The company was incorporated in 2015 and is based in Oslo, Norway.",Oslo,47 97 76 92 00,Norway,[],http://www.pioneerproperty.no,1,Radhusgata 23,Real Estate Services,100,100,99.865944,,,,100,,3258,,100,100.588234,,100,,3258,,,,7.5,1593475200,,,,100,2,NOK,15,,,,1229820032,,,6861,-1075.0175,100,101,,38500,15,104,,,,94,100,False,0.075,18200,100,OSL,Pioneer Property Group,Pioneer Property Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PPG-PREF.OL,finmb_297114713,no_market,,762.995,,0,,-0.019607842,,,,12298200,,,245.075,,,,1577750400,0.18000999,-52484000,80.862,,,0.40803835,0.27567,1640908800,1577750400,,,,-872865984,,,,,,6.717,,,,,,,,https://logo.clearbit.com/pioneerproperty.no,,,1.2366748,,,,2bd77545-ed44-3e93-afad-fcfcd8eb97a3,
PSE,3036,Energy,297,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,357 2 5725777,Cyprus,[],http://www.petrolia.no,1,Office 401,Oil & Gas Equipment & Services,8.15,8.35,3.1842754,,0,,8.4,,155842,,8.15,5.2255883,,8.35,,155842,,,,,,0.356976,,,8.1,2,NOK,54629,,,,487853856,,,105994,7.376079,8.1,8.25,,0,54629,9.35,,,,1.51,8.15,False,,0,8.4,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000,EQUITY,PSE.OL,finmb_884403,no_market,,7.409,,-0.0130900005,37.746,1.6809211,,,,59133800,,,0.665,,,,1577750400,0,-866000,-0.015,,,12.406014,0.9263,1640908800,1577750400,,,3429168,490019360,,1351036800,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,357 2 5356500,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,
PGS,0283,Energy,1256,"PGS ASA operates as a marine geophysical company. The company offers a range of seismic and reservoir services, including acquisition, imaging, interpretation, and field evaluation to oil and gas companies. It operates in Africa, Brazil, Canada, Guyana, the United Kingdom, Norway, Angola, the Asia Pacific, Europe, the Americas, the Middle East, and internationally. The company was formerly known as Petroleum Geo-Services ASA and changed its name to PGS ASA in May 2019. PGS ASA was founded in 1991 and is headquartered in Oslo, Norway.",Oslo,47 67 52 64 00,Norway,[],http://www.pgs.com,1,Lilleakerveien 4C,Oil & Gas Equipment & Services,3.334,3.36,7.455746,,0,,3.368,,2461017,,3.334,3.828353,,3.36,,2461017,,,,,1431648000,3.171511,,,3.271,4,NOK,649724,,,,1270813440,,,6248155,1.5344282,3.271,3.284,,294800,649724,21.5,46.885715,,,2.745,3.282,False,,84700,3.368,OSL,PGS ASA,PGS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PGS.OL,finmb_345867,no_market,,2.858,,-0.22507,3.343,-0.7219349,,0.07,,387207008,,,1.223,,,,1577750400,0.86055,-186400000,-0.518,,,2.683565,0,1640908800,1593475200,,,323947534,2367242240,,1166400000,3:1,,,,,,,,,,,https://logo.clearbit.com/pgs.com,47 67 52 64 64,,,,,,a02eb56b-6ecd-3d48-ba6c-c500a4eb626a,
PARB,0250,Financial Services,51,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,47 24 02 81 20,Norway,[],http://www.paretobank.no,1,Dronning Mauds gate 3,Banks—Regional,38.2,38.3,35.02029,0.073298424,0,,38.4,,30921,,38.2,34.488235,2.8,38.3,,30921,,,,,1585267200,1.078488,,,37.9,2,NOK,5521,,,,2647379456,,,67315,3.8988411,37.9,37.8,,16800,5521,47.5,6.6258745,,,19.8,37.7,False,,100000,38.4,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PARB.OL,finmb_62731707,no_market,,9.559,,0.60414004,,0.021390319,,5.72,,69851696,,,49.398,,,,1577750400,0.093310006,410220000,5.697,,,0.7672376,0.57567,1640908800,1593475200,,,45796890,6490950656,,,,,,0.476,,,,,,,,https://logo.clearbit.com/paretobank.no,47 24 02 81 10,,6.6526246,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,
