ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
ODFB,Odfjell ser. B,Industrials,20.6,20.0,20.6,0,LP,386.38,,,-0.019,-0.2137,-0.2077,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,20.6,20.6,22.327738,,0.0,,20.6,,1421.0,,20.6,20.420588000000002,,20.6,,1421.0,,,,,1525824000.0,0.468604,,,20.6,2.0,NOK,1315.0,,,,1610792320.0,,,3789.0,1.8011787000000001,20.6,20.4,,,1315.0,32.0,,,,17.6,20.0,False,,,20.6,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODFB.OL,finmb_876111,no_market,,3.24,,-0.028560000000000002,19.31,,,,,18756200.0,,,6.516,,,,1577750400.0,0.16443,-25544000.0,-0.325,,,3.161449,0.37213,1640908800.0,1585612800.0,,,28257135.0,2897196032.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,PO Box 6101 Postterminalen,,,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
OKEA,OKEA,Energy,8.88,8.68,8.88,24,,910.22,0.0091,-0.0022,-0.0864,-0.4926,-0.622,7042,Energy,207.0,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,47 73 52 52 22,Norway,[],http://okea.no,1.0,Ferjemannsveien 10,Oil & Gas E&P,8.8,8.6,10.752263000000001,,0.0,,8.98,,19815.0,,8.8,9.468823,,8.6,,19815.0,,,,,,,,,8.6,2.0,NOK,11287.0,,,,910226624.0,,,79093.0,0.33822596,8.6,8.86,,,11287.0,22.595,,,,5.7,8.68,False,,,8.98,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.038,,-0.31458,1.876,-0.6036929,,,,102503000.0,,,8.781,,,,1577750400.0,0.01676,-846585984.0,-8.663,,,1.0112743,0.8319,1640908800.0,1585612800.0,,,25118274.0,2793595136.0,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,,,,,,,c252c57e-328d-3858-89e6-237abaed1554,
OET,Okeanis Eco Tankers,Energy,59.0,58.2,59.0,44,,1924.93,0.0034,0.0208,0.109,-0.4044,-0.0417,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1.0,Ethnarchou Makariou av,Marine Shipping,58.8,60.2,67.72117,0.008503402,0.0,,60.2,,37795.0,,58.8,56.96470600000001,0.5,60.2,,37795.0,,,,5.06,1589846400.0,0.134883,,,58.0,2.0,NOK,7709.0,,,,1910178048.0,,,73367.0,19.269274,58.0,58.6,,0.0,7709.0,118.0,,,,51.0,58.4,False,0.08779999599999999,0.0,60.2,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000.0,EQUITY,OET.OL,finmb_564610479,no_market,,27.043000000000003,,-0.0864,61.833,-0.051612914,,,,32375900.0,,,11.710999999999999,,,,1577750400.0,0.24734,-8564631.0,-0.262,,,5.037998,0.5977600000000001,1640908800.0,1585612800.0,,,8221540.0,2680840192.0,,,,,,83.53399999999999,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,& 2 D. Falireos St N. Faliro,,30 210 48 18 210,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
OLT,Olav Thon Eiendomsselskap,Real estate,155.0,154.0,155.0,35,,16061.59,0.0197,0.0473,0.0915,-0.07629999999999999,0.0616,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,47 23 08 00 00,Norway,[],http://www.olt.no,1.0,Stenersgata 2,Real Estate—Development,152.0,153.5,142.58467,0.028947367999999998,,,155.0,,8314.0,,152.0,143.39706,4.4,153.5,,8314.0,,,,,1590105600.0,0.997674,,,153.5,2.0,NOK,1579.0,,,,16061564928.0,,,12104.0,4.1707516,153.5,155.0,,35400.0,1579.0,189.6,11.507052,,1.67,85.9,154.0,False,,7900.0,155.0,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OLT.OL,finmb_4469432,no_market,,10.335999999999999,,-0.13918,16.483,0.04827583,,13.47,,103623000.0,,,243.98,,,,1577750400.0,0.12808,-536000000.0,-5.51,,,0.6352979999999999,0.78239995,1640908800.0,1585612800.0,,,26845655.0,39805722624.0,,1402444800.0,10:1,,,,,,,,,,,https://logo.clearbit.com/olt.no,Sentrum PO Box 489,,,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,
ORK,Orkla,Consumer staples,89.5,89.48,89.5,2190,,89527.37,-0.0095,0.0118,0.0597,0.0341,0.1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTELLO,Otello Corporation,Communication services,12.3,12.2,12.3,42,,1691.96,0.0,-0.0575,0.0424,-0.2312,-0.2341,0401,Communication Services,624.0,"Otello Corporation ASA develops, produces, and sells software and associated services in the areas of mobile advertising, apps, and games. The company operates through AdColony (Mobile Advertising) and Bemobi (Apps & Games) segments. The AdColony (Mobile Advertising) segment provides end-to-end mobile advertising platforms for brands, agencies, publishers, and application developers to deliver advertising to consumers on mobile devices. It delivers interactive and engaging advertising experiences across various mobile formats. The Bemobi (Apps & Games) segment offers Apps Club, a subscription-based discovery service for mobile apps in Latin America and internationally. The Apps Club offers a subscription service for Android apps. Its proprietary app-wrapping technology allows smartphone users access to use mobile apps on fee. The company also licenses Rocket Optimizer technology. It primarily operates in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. Otello Corporation ASA was founded in 1995 and is based in Oslo, Norway.",Oslo,47 91 90 91 45,Norway,[],http://www.otellocorp.com,1.0,Gjerdrums vei 19,Advertising Agencies,12.3,12.35,13.403576999999999,,0.0,,12.4,,70435.0,,12.3,12.317647000000001,,12.35,,70435.0,,,,,1481846400.0,0.572674,,,12.05,2.0,NOK,29639.0,,,,1692037248.0,,,288997.0,6.906274300000001,12.05,12.35,,0.0,29639.0,18.1,-246.0,,,8.02,12.2,False,,0.0,12.4,OSL,OTELLO CORP ASA,Otello Corporation ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTELLO.OL,finmb_532001,no_market,,6.9079999999999995,,-0.022449998,-705.1410000000001,,,-0.05,,137564000.0,,,2.215,,,,1577750400.0,0.29569,-5500000.0,-0.040999999999999995,,,5.5530477,0.13856,1640908800.0,1585612800.0,,,74244697.0,1692337920.0,,,,,,,,,,,,,,https://logo.clearbit.com/otellocorp.com,PO Box 4214 Nydalen,,,,,,8bf320db-cd5f-39ca-84c1-4cb951f5a19a,
PEN,Panoro Energy,Energy,9.86,9.86,9.9,152,,676.73,-0.005,-0.0768,-0.1085,-0.5694,-0.3936,0201,Energy,23.0,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,44 203 405 10 60,Norway,[],http://www.panoroenergy.com,1.0,RuselOekkveien 14,Oil & Gas E&P,9.91,9.95,11.209342999999999,,0.0,,10.16,,235129.0,,9.91,11.019117,,9.95,,235129.0,,,,,,2.3877900000000003,,,9.8,2.0,NOK,156911.0,,,,678367040.0,,,625298.0,21.505423,9.8,9.94,,229700.0,156911.0,26.0,-197.2,,,4.9,9.92,False,,100000.0,10.16,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEN.OL,finmb_106684027,no_market,,21.891,,0.56109,19.229,-0.36878979999999995,,-0.05,,68799904.0,,,1.147,,,,1577750400.0,0.23356001,14803000.0,0.268,,,8.596338000000001,0.15358,1640908800.0,1585612800.0,,,48724059.0,690528576.0,,1464566400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,PO box 1444 Solli,36.791042,,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
PARB,Pareto Bank,Financials,37.7,37.6,37.7,65,,2633.41,-0.0079,0.008,0.1424,-0.0233,0.016200000000000003,0250,Financial Services,50.0,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,47 24 02 81 20,Norway,[],http://www.paretobank.no,1.0,Dronning Mauds gate 3,Banks—Regional,38.0,38.0,34.81971,0.07368421,0.0,,38.0,,25505.0,,38.0,34.82353,2.8,38.0,,25505.0,,,,,1585267200.0,1.078488,,,37.3,2.0,NOK,81172.0,,,,2633409024.0,,,63910.0,3.8782666,37.3,37.7,,16800.0,81172.0,47.5,6.5909095,,,19.8,39.5,False,,100000.0,38.0,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PARB.OL,finmb_62731707,no_market,,9.621,,0.60414004,,0.041095852999999995,,5.72,,69851696.0,,,49.398,,,,1577750400.0,0.093310006,410220000.0,5.697,,,0.76318884,0.57567,1640908800.0,1593475200.0,,,45796890.0,6532861952.0,,,,,,0.47600000000000003,,,,,,,,https://logo.clearbit.com/paretobank.no,,6.617518,47 24 02 81 10,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,
PCIB,PCI Biotech Holding,Health care,48.4,48.4,48.5,373,,1803.67,-0.0193,0.0211,-0.3564,-0.369,0.8473,0379,Healthcare,8.0,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,47 67 11 54 00,Norway,[],http://www.pcibiotech.com,1.0,UllernchaussEen 64,Biotechnology,49.35,49.4,56.133213,,0.0,,49.65,,218835.0,,49.35,64.49412,,49.4,,218835.0,,,,,,0.254651,,,47.95,2.0,NOK,125328.0,,,,1803669632.0,,,355067.0,202.9788,47.95,48.7,,12500.0,125328.0,87.4,-16.575342000000003,,,21.5,48.3,False,,20000.0,49.65,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PCIB.OL,finmb_45308758,no_market,,178.037,,0.0,-18.317,0.9390960999999999,,-2.92,,37265900.0,,,6.989,,,,1577750400.0,0.08788,-61495000.0,-1.651,,,6.9251685,0.34884,1640908800.0,1585612800.0,,,26576915.0,1582039680.0,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,,,,,,,440102ca-a7ac-3205-912a-ff496b68011e,
PSE,Petrolia,Energy,11.0,10.9,11.0,1522,,650.47,0.3333,0.2717,1.2449,2.6667,2.5948,3036,Energy,297.0,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,357 2 5725777,Cyprus,[],http://www.petrolia.no,1.0,Office 401,Oil & Gas Equipment & Services,8.25,11.9,3.3083212,,0.0,,12.6,,127386.0,,8.25,5.7417644999999995,,11.9,,127386.0,,,,,,0.356976,,,10.5,2.0,NOK,2031872.0,,,,650471808.0,,,108021.0,9.834772000000001,10.5,9.95,,0.0,2031872.0,12.6,,,,1.51,11.0,False,,0.0,12.6,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PSE.OL,finmb_884403,no_market,,7.497999999999999,,-0.0130900005,38.202,1.6960785,,,,59133800.0,,,0.665,,,,1577750400.0,0.0,-866000.0,-0.015,,,16.541353,0.9263,1640908800.0,1577750400.0,,,3429168.0,495932736.0,,1351036800.0,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,357 2 5356500,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,
PNOR,PetroNor E&P Limited,Energy,0.95,0.93,0.95,29,,926.0,-0.0073,0.0042,-0.047,-0.06570000000000001,-0.16399999999999998,W1S 4FF,Energy,15.0,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,44 20 3655 7810,United Kingdom,[],http://www.petronorep.com,1.0,48 Dover Street,Oil & Gas E&P,0.96,0.96,0.84137005,,0.0,,0.96,,189004.0,,0.96,0.98514706,,0.96,,189004.0,,,,,,,,,0.924,4.0,NOK,125865.0,,,,925996800.0,,,389376.0,8.555349,0.924,0.9420000000000001,,,125865.0,1.314,,,,0.45,0.934,False,,,0.96,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PNOR.OL,finmb_606891472,no_market,,8.687000000000001,,-0.123909995,32.103,-0.16083920000000002,,,,971665024.0,,,0.005,,,,1577750400.0,0.0077600004000000005,-13412000.0,-0.011000000000000001,,,190.6,0.008790000000000001,1640908800.0,1585612800.0,,,121982860.0,940274688.0,,,,,,-0.24100000000000002,,,,,,,,https://logo.clearbit.com/petronorep.com,,,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023,
PEXIP,Pexip Holding,Information technology,85.0,84.8,85.0,327,,8584.69,-0.004699999999999999,0.0365,-0.046,,,0283,Technology,182.0,"Pexip Holding ASA, a technology company that delivers a video-first meeting platform. Its platform simplifies video communication across borders, businesses, and platforms, enabling everyone to be seen, heard, and included. The company offers self-hosted and as-a-service deployment options for enterprise video conferencing built on the Pexip Infinity technology; and provides interoperability, including Microsoft Teams, Skype for Business, Google Hangouts Gateway interop, video system device registration, and a world-class meeting and calling service. The company has operations in the Asia Pacific, Europe, the Middle East, Africa, and the Americas. Pexip Holding ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.pexip.com,1.0,Lilleakerveien 2a,Software—Application,85.4,85.01,88.412964,,0.0,,86.1,,110973.0,,85.4,86.204414,,85.01,,110973.0,,,,,,,,,83.5,2.0,NOK,73729.0,,,,8584659968.0,,,624778.0,19.95778,83.5,85.3,,,73729.0,110.0,,,,78.8,84.9,False,,,86.1,OSL,PEXIP HOLDING ASA,Pexip Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEXIP.OL,finmb_595955356,no_market,,15.874,,0.10345,112.375,inf,,,,100996000.0,,,10.802,,,,1577750400.0,,44497000.0,0.5429999999999999,,,7.868913,,1640908800.0,1585612800.0,,,40089179.0,6828038144.0,,,,,,5.915,,,,,,,,https://logo.clearbit.com/pexip.com,,156.53777,,,,,4fd14c49-3507-3a69-9fc2-7007e571b044,
PGS,PGS,Energy,3.2,3.2,3.22,306,,1239.06,0.0063,-0.0527,-0.0917,-0.8140000000000001,-0.7383,0283,Energy,1256.0,"PGS ASA operates as a marine geophysical company. The company offers a range of seismic and reservoir services, including acquisition, imaging, interpretation, and field evaluation to oil and gas companies. It operates in Africa, Brazil, Canada, Guyana, the United Kingdom, Norway, Angola, the Asia Pacific, Europe, the Americas, the Middle East, and internationally. The company was formerly known as Petroleum Geo-Services ASA and changed its name to PGS ASA in May 2019. PGS ASA was founded in 1991 and is headquartered in Oslo, Norway.",Oslo,47 67 52 64 00,Norway,[],http://www.pgs.com,1.0,Lilleakerveien 4C,Oil & Gas Equipment & Services,3.18,3.2319999999999998,7.0270867,,0.0,,3.2739999999999996,,1421472.0,,3.18,3.7180572,,3.2319999999999998,,1421472.0,,,,,1431648000.0,3.171511,,,3.176,4.0,NOK,827955.0,,,,1239062400.0,,,5955136.0,1.4960908000000002,3.176,3.2119999999999997,,294800.0,827955.0,21.5,45.714287,,,2.745,3.193,False,,84700.0,3.2739999999999996,OSL,PGS ASA,PGS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PGS.OL,finmb_345867,no_market,,2.786,,-0.22507,3.258,-0.7371901,,0.07,,387207008.0,,,1.2229999999999999,,,,1577750400.0,0.86055,-186400000.0,-0.518,,,2.6165166,0.0,1640908800.0,1593475200.0,,,323947534.0,2307612672.0,,1166400000.0,3:1,,,,,,,,,,,https://logo.clearbit.com/pgs.com,,,47 67 52 64 64,,,,a02eb56b-6ecd-3d48-ba6c-c500a4eb626a,
PHLY,Philly Shipyard,Industrials,72.2,71.4,73.0,6,,874.19,-0.0163,0.014,-0.027000000000000003,0.6909000000000001,0.8802,0250,Industrials,300.0,"Philly Shipyard ASA, together with its subsidiaries, operates commercial shipyard constructing vessels for operation in the United States Jones Act market. It owns a shipbuilding facility that provides ocean-going merchant vessels, including containerships, product tankers, and aframax tankers. The company was formerly known as Aker Philadelphia Shipyard ASA and changed its name to Philly Shipyard ASA in November 2015. The company was founded in 1997 and is headquartered in Oslo, Norway. Philly Shipyard ASA is a subsidiary of Aker Capital AS.",Oslo,47 23 11 91 00,Norway,[],http://www.phillyshipyard.com,1.0,Vika Atrium,Aerospace & Defense,73.4,73.0,60.645984999999996,0.0034059945,0.0,,73.0,,3836.0,,73.4,74.1647,0.25,73.0,,3836.0,,,,,1487808000.0,0.756976,,,71.6,2.0,NOK,3268.0,,,,874190336.0,,,12010.0,52.013465999999994,71.6,72.4,,10800.0,3268.0,113.5,,,,31.0,71.4,False,,15000.0,73.0,OSL,PHILLY SHIPYARD,Philly Shipyard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHLY.OL,finmb_39587073,no_market,,50.23,,-0.56,-36.441,0.931579,,,,12107900.0,,,8.152000000000001,,,,1577750400.0,0.2543,-9412000.0,-0.778,,,8.856722,0.59282,1640908800.0,1585612800.0,,,4017159.0,844219904.0,,,,,,,,,,,,,,https://logo.clearbit.com/phillyshipyard.com,Munkedamsveien 45,,47 23 11 91 01,,,,578256d6-6e37-3d39-b0d8-fd12b4a314fd,
PHO,Photocure,Health care,74.0,74.0,74.3,700,LP,1967.91,-0.039,0.0725,0.0306,-0.1732,0.3455,0275,Healthcare,67.0,"Photocure ASA, a specialty pharmaceutical company, engages in the research, development, production, distribution, marketing, and sale of pharmaceutical products in Nordic countries and the United States. The company offers Hexvix/Cysview for the detection and management of bladder cancer. It also develops Cevira for the treatment of human papilloma virus infection and precancerous lesions of the cervix. The company sells its products to license partners, pharmaceutical wholesalers, and hospitals. Photocure ASA was founded in 1997 and is headquartered in Oslo, Norway.",Oslo,47 22 06 22 10,Norway,[],http://www.photocure.com,1.0,Hoffsveien 4,Drug Manufacturers—Specialty & Generic,77.0,77.5,74.0011,,0.0,,77.8,,246392.0,,77.0,72.77059,,77.5,,246392.0,,,,,1369267200.0,0.352325,,,73.4,2.0,NOK,221659.0,,,,1967911552.0,,,351408.0,6.921175,73.4,74.3,,97900.0,221659.0,123.0,59.2,,,42.45,74.1,False,,140900.0,77.8,OSL,PHOTOCURE ASA,Photocure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHO.OL,finmb_558837,no_market,,5.475,,0.06695,41.353,0.45283019999999996,,1.25,,26593400.0,,,8.742,,,,1577750400.0,0.11812,19036000.0,0.867,,,8.464883,0.1857,1640908800.0,1585612800.0,,,17989213.0,1556608768.0,,,,,,,,,,,,,,https://logo.clearbit.com/photocure.com,,85.35179000000001,47 22 06 22 18,,,,87e7c57f-bfb3-3276-9072-91da68448d9f,
